"parcelId","BuildingType","PrimaryPropertyType","LargestPropertyUseType","YearBuilt","NumberofBuildings","NumberofFloors","SourceEUI","PropertyGFATotal","ENERGYSTARScore","SiteEnergyUse","Building Quality","Construction Class","Elevators","Heating System","Shape","Sprinklers"
"0826000040","Multifamily MR (5-9)","Mid-Rise Multifamily","Multifamily Housing",1968,1,8,68.69999695,51490,"99",1484853.75,"AVERAGE","MASONRY","Yes","ELECTRIC WALL","Very Irreg","No"
"0829500000","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1987,1,4,95.90000153,45348,"77",1384558.625,NA,NA,NA,NA,NA,NA
"0832000005","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1966,1,4,88.09999847,31317,"69",878927.8125,"AVERAGE","WOOD FRAME","Yes","ELECTRIC WALL","Rect or Slight Irreg","No"
"0832200000","Multifamily MR (5-9)","Mid-Rise Multifamily","Multifamily Housing",1969,1,5,89.40000153,99372,"75",2828591,NA,NA,NA,NA,NA,NA
"0832500000","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1964,1,4,73,26744,"92",621649.6875,NA,NA,NA,NA,NA,NA
"0833000000","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1987,1,4,72.5,30060,"84",694305.625,NA,NA,NA,NA,NA,NA
"0853300000","Multifamily MR (5-9)","Mid-Rise Multifamily","Multifamily Housing",2002,1,5,131.1999969,119996,"41",5073665,"AVERAGE/GOOD","WOOD FRAME","Yes","FORCED AIR UNIT","Rect or Slight Irreg","Yes"
"0854500000","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1997,1,4,75.80000305,23794,"49",574563,"AVERAGE","WOOD FRAME","Yes","(unknown)","Rect or Slight Irreg",NA
"0859000025","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1988,1,4,95,48996,"39",1482554.375,"AVERAGE","WOOD FRAME","Yes","ELECTRIC WALL","Very Irreg","Yes"
"0866300000","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",2007,1,4,78.59999847,37090,"40",925293.3125,"AVERAGE","REINFORCED CONCRETE","Yes","FORCED AIR UNIT","Rect or Slight Irreg","Yes"
"0880000055","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1998,1,3,147.6000061,23533,"63",1199359.875,"AVERAGE","WOOD FRAME",NA,"ELECTRIC","Long Rect or Irreg","Yes"
"0905000000","Multifamily MR (5-9)","Mid-Rise Multifamily","Multifamily Housing",2001,1,6,121,52020,"56",1928564.75,NA,NA,NA,NA,NA,NA
"0914000020","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1958,1,3,77.69999695,32612,"78",806615,"AVERAGE","WOOD FRAME","No","ELECTRIC WALL","Rect or Slight Irreg","No"
"0924049006","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1971,1,4,126.9000015,58485,"36",2363161,"AVERAGE","WOOD FRAME","Yes","ELECTRIC WALL","Rect or Slight Irreg","No"
"0925049079","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1999,1,3,96.59999847,147443,"80",2818073,"AVERAGE","WOOD FRAME",NA,"ELECTRIC","Very Irreg","Yes"
"0925049084","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1988,1,4,141.6000061,65103,"56",2213421.5,"AVERAGE/GOOD","WOOD FRAME","No","ELECTRIC WALL","Rect or Slight Irreg","No"
"0925049143","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1960,1,4,82.69999695,21528,"74",567280.625,"LOW/AVERAGE","WOOD FRAME","No","FORCED AIR UNIT","Very Irreg","No"
"0925049382","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1980,1,2,96.80000305,321333,"89",7311465.5,"AVERAGE","WOOD FRAME",NA,"SPACE HEATERS","Rect or Slight Irreg","No"
"0925049395","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1959,1,3,304.2999878,26157,"1",2534873.5,"AVERAGE","WOOD FRAME","No","ELECTRIC WALL","Rect or Slight Irreg","No"
"0659000715","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1907,1,3,191.8000031,39201,NA,1852926.625,"AVERAGE","MASONRY",NA,"FORCED AIR UNIT","Rect or Slight Irreg","No"
"0659000740","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1909,1,3,117.5999985,23568,NA,903301.3125,"AVERAGE","MASONRY","Yes","FORCED AIR UNIT","Very Irreg","Yes"
"0659000965","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1917,1,3,87.80000305,21130,"87",1412896,"AVERAGE","MASONRY","No","HOT WATER-RADIANT","Long Rect or Irreg","Yes"
"0659001015","Multifamily MR (5-9)","Mid-Rise Multifamily","Multifamily Housing",1914,1,6,90.30000305,36880,"91",2090895.75,"AVERAGE/GOOD","REINFORCED CONCRETE","Yes","HOT WATER-RADIANT","Long Rect or Irreg","No"
"0660000900","Multifamily HR (10+)","High-Rise Multifamily","Multifamily Housing",1970,1,23,171.1000061,179745,"11",7821914,"GOOD","REINFORCED CONCRETE","Yes","ELECTRIC WALL","Very Irreg","Yes"
"1175001045","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1949,4,3,67.5,159820,"90",4691945.5,"AVERAGE","WOOD FRAME","Yes","ELECTRIC WALL","Rect or Slight Irreg","No"
"1176001275","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1968,1,3,79.90000153,60858,"87",1971310.25,"AVERAGE","WOOD FRAME","No","ELECTRIC WALL","Rect or Slight Irreg","No"
"1224039015","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1990,1,3,68.09999847,28033,"21",883109.875,"AVERAGE","WOOD FRAME","Yes","ELECTRIC","Very Irreg","Yes"
"1250200025","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1986,1,3,108.1999969,39816,"23",1372574.75,"AVERAGE","WOOD FRAME","Yes","ELECTRIC WALL","Long Rect or Irreg","Yes"
"1275150000","Multifamily MR (5-9)","Mid-Rise Multifamily","Multifamily Housing",1915,1,6,148.3999939,150374,NA,7618626.5,"AVERAGE","MASONRY",NA,"FORCED AIR UNIT","Approx Square",NA
"1604700000","Multifamily MR (5-9)","Mid-Rise Multifamily","Multifamily Housing",2010,1,6,67.5,78005,NA,1719814.625,"AVERAGE/GOOD","WOOD FRAME","Yes","ELECTRIC","Rect or Slight Irreg","Yes"
"1282301210","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1956,4,2,152.3000031,20400,"34",991513.875,"AVERAGE","WOOD FRAME","No","ELECTRIC WALL","Very Irreg","No"
"1310450000","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1982,1,4,71.80000305,41664,"81",952895.625,NA,NA,NA,NA,NA,NA
"2748000000","Multifamily MR (5-9)","Mid-Rise Multifamily","Multifamily Housing",2012,1,7,140.3999939,67403,NA,5364026,"AVERAGE","WOOD FRAME","Yes","ELECTRIC","Long Rect or Irreg","Yes"
"0660001170","Multifamily HR (10+)","High-Rise Multifamily","Multifamily Housing",2008,1,37,73.80000305,517164,"90",10593982,"AVERAGE/GOOD","REINFORCED CONCRETE","Yes","ELECTRIC","Very Irreg","Yes"
"0660001235","Multifamily MR (5-9)","Mid-Rise Multifamily","Multifamily Housing",1929,1,5,107.8000031,30180,NA,2228675.5,"AVERAGE","REINFORCED CONCRETE","Yes","HOT WATER","Long Rect or Irreg","No"
"1004500000","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1990,1,4,85.90000153,25490,"80",697397.875,NA,NA,NA,NA,NA,NA
"1005000168","Multifamily MR (5-9)","Mid-Rise Multifamily","Multifamily Housing",2010,1,7,61.09999847,387971,"77",10614234,"AVERAGE/GOOD","WOOD FRAME","Yes","ELECTRIC","Very Irreg","Yes"
"1025049103","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1966,1,3,95.80000305,25137,NA,767297.8125,"AVERAGE","WOOD FRAME","No","HOT WATER-RADIANT","Rect or Slight Irreg","No"
"1036600000","Multifamily MR (5-9)","Mid-Rise Multifamily","Multifamily Housing",2005,1,7,82.19999695,140759,"91",4230514,"AVERAGE/GOOD","STRUCTURAL STEEL","Yes","COMPLETE HVAC","Rect or Slight Irreg","Yes"
"1041400000","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1999,1,3,84.5,27119,NA,596242.1875,"AVERAGE","REINFORCED CONCRETE","Yes","WARMED AND COOLED AIR","Rect or Slight Irreg","Yes"
"1105000105","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1961,1,3,107.5,43752,"32",1497496.5,"AVERAGE","WOOD FRAME","No","ELECTRIC WALL","Rect or Slight Irreg","No"
"1105000115","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1968,1,3,78.80000305,60270,NA,1359764.875,"AVERAGE","WOOD FRAME","Yes","ELECTRIC WALL","Rect or Slight Irreg","No"
"1105000460","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1968,1,4,65.09999847,160561,"91",5885427.5,"AVERAGE/GOOD","MASONRY","Yes","FORCED AIR UNIT","Long Rect or Irreg","No"
"1105000900","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1969,1,4,102.1999969,34678,"43",1128208.125,"AVERAGE","WOOD FRAME","Yes","ELECTRIC WALL","Rect or Slight Irreg","No"
"1116500000","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1977,1,4,104.4000015,22394,"74",744244.6875,"GOOD","WOOD FRAME","Yes","ELECTRIC","Very Irreg",NA
"1117050000","Multifamily MR (5-9)","Mid-Rise Multifamily","Multifamily Housing",2007,1,6,101.8000031,145812,NA,5707529.5,"AVERAGE","STRUCTURAL STEEL","Yes","COMPLETE HVAC","Rect or Slight Irreg","Yes"
"1131000000","Multifamily MR (5-9)","Mid-Rise Multifamily","Multifamily Housing",1985,1,5,82.59999847,22874,NA,601813.125,NA,NA,NA,NA,NA,NA
"1133000220","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1965,1,3,74.69999695,21469,"77",510528.5,"AVERAGE/GOOD","WOOD FRAME","Yes","ELECTRIC WALL","Rect or Slight Irreg","No"
"1133000225","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1984,1,4,120.5,50252,"31",1928562,"AVERAGE","WOOD FRAME","Yes","ELECTRIC WALL","Rect or Slight Irreg","Yes"
"1139000105","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1978,1,3,91.09999847,22824,"42",593953.375,"GOOD","WOOD FRAME","Yes","ELECTRIC WALL","Rect or Slight Irreg","No"
"1139000990","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1988,1,3,84.90000153,57338,"87",1168017.75,"AVERAGE","WOOD FRAME","No","ELECTRIC WALL","Very Irreg","No"
"1142000015","Multifamily MR (5-9)","Mid-Rise Multifamily","Multifamily Housing",1928,1,8,75.40000153,93502,"91",3185005.75,"AVERAGE/GOOD","MASONRY","Yes","HOT WATER","Rect or Slight Irreg","No"
"1142000120","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1909,1,4,97.69999695,20260,NA,630214.3125,"AVERAGE","MASONRY","No","HOT WATER","Rect or Slight Irreg","Yes"
"1142000450","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1956,1,4,82,23742,"91",620154.375,"AVERAGE","MASONRY","Yes","ELECTRIC WALL","Rect or Slight Irreg","No"
"1142000670","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1964,1,4,89.30000305,22344,"84",635222.875,"AVERAGE","WOOD FRAME","No","ELECTRIC WALL","Rect or Slight Irreg","No"
"1142000805","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1981,1,3,86.90000153,24492,"67",585736.625,"AVERAGE","WOOD FRAME","No","ELECTRIC WALL","Rect or Slight Irreg","No"
"1142000860","Multifamily MR (5-9)","Mid-Rise Multifamily","Multifamily Housing",1962,1,5,68.90000153,31075,"98",682088.875,"AVERAGE","WOOD FRAME","No","FORCED AIR UNIT","Rect or Slight Irreg","No"
"1142000955","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1925,1,3,97,28700,"46",887017.125,"AVERAGE/GOOD","MASONRY","No","HOT WATER","Rect or Slight Irreg","No"
"1142001090","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1924,1,3,69,22542,"95",659368.625,"AVERAGE/GOOD","MASONRY","No","ELECTRIC WALL","Rect or Slight Irreg","No"
"1142001100","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1923,1,4,72.19999695,24680,"88",803533.3125,"AVERAGE/GOOD","MASONRY","No","HOT WATER","Rect or Slight Irreg","No"
"1142001140","Multifamily MR (5-9)","Mid-Rise Multifamily","Multifamily Housing",1928,1,8,95,63837,NA,2568377.75,"AVERAGE/GOOD","MASONRY","No","HOT WATER","Rect or Slight Irreg","No"
"1142001210","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1916,1,3,140.8999939,22320,"82",1646088.5,"AVERAGE/GOOD","MASONRY",NA,"HOT WATER","Rect or Slight Irreg","No"
"1142001475","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1964,1,4,83.90000153,26639,"84",711594,"AVERAGE","WOOD FRAME","No","ELECTRIC WALL","Rect or Slight Irreg","No"
"1142001535","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1963,1,4,88.90000153,34735,"76",783355.125,"AVERAGE","WOOD FRAME","Yes","ELECTRIC WALL","Rect or Slight Irreg","Yes"
"1142001560","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1963,1,4,110,25568,"89",705948.3125,"AVERAGE","WOOD FRAME","No","ELECTRIC WALL","Rect or Slight Irreg","No"
"1142001570","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1927,1,3,80.30000305,25904,"89",945745.6875,"AVERAGE/GOOD","MASONRY","No","HOT WATER","Rect or Slight Irreg","No"
"1142001770","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1941,1,3,103.9000015,24548,"85",811907.625,"AVERAGE","WOOD FRAME","No","ELECTRIC WALL","Rect or Slight Irreg","No"
"1142001780","Multifamily MR (5-9)","Mid-Rise Multifamily","Multifamily Housing",1970,1,9,110.5999985,71827,"77",1884194.625,"AVERAGE","REINFORCED CONCRETE","No","ELECTRIC WALL","Rect or Slight Irreg","Yes"
"1145000070","Multifamily MR (5-9)","Mid-Rise Multifamily","Multifamily Housing",2008,1,6,80.40000153,145350,NA,3897250.25,"GOOD","WOOD FRAME","Yes","(unknown)","Long Rect or Irreg",NA
"1145000155","Multifamily MR (5-9)","Mid-Rise Multifamily","Multifamily Housing",2004,1,7,84.80000305,169931,"83",3091348.25,"AVERAGE","REINFORCED CONCRETE","Yes","FORCED AIR UNIT","Rect or Slight Irreg","Yes"
"1145000325","Multifamily MR (5-9)","Mid-Rise Multifamily","Multifamily Housing",1998,1,6,110.0999985,69452,"89",2885740.5,"GOOD","WOOD FRAME","Yes","ELECTRIC","Very Irreg","Yes"
"1145000525","Multifamily MR (5-9)","Mid-Rise Multifamily","Multifamily Housing",1999,1,6,75.19999695,47791,"100",1144018.25,"GOOD","WOOD FRAME","Yes","ELECTRIC WALL","Long Rect or Irreg","Yes"
"1160000005","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1969,1,4,98.30000305,29683,"53",957419.6875,"AVERAGE","WOOD FRAME","Yes","ELECTRIC WALL","Rect or Slight Irreg","No"
"1165200000","Multifamily MR (5-9)","Mid-Rise Multifamily","Multifamily Housing",2003,1,8,90.5,40791,NA,1731455.75,"AVERAGE/GOOD","WOOD FRAME","Yes","ELECTRIC","Long Rect or Irreg",NA
"1172000025","Multifamily MR (5-9)","Mid-Rise Multifamily","Multifamily Housing",1971,1,5,122.5999985,56319,"49",2681050.5,"GOOD","REINFORCED CONCRETE","Yes","ELECTRIC WALL","Rect or Slight Irreg","No"
"1175000630","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1975,1,4,63.20000076,30948,"91",623322.3125,"AVERAGE","WOOD FRAME","Yes","ELECTRIC WALL","Rect or Slight Irreg","No"
"1175000904","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1988,1,4,96.69999695,39319,"68",948224.625,"AVERAGE/GOOD","WOOD FRAME","Yes","ELECTRIC WALL","Long Rect or Irreg","Yes"
"1501800015","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1984,1,4,121.5,41443,"12",1604129.75,"AVERAGE","WOOD FRAME","Yes","ELECTRIC WALL","Very Irreg","No"
"1508400000","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1975,1,3,84.5,130680,"7",3515821,NA,NA,NA,NA,NA,NA
"1522500000","Multifamily MR (5-9)","Mid-Rise Multifamily","Multifamily Housing",1989,1,5,92.09999847,140778,"81",2834238.5,"AVERAGE/GOOD","WOOD FRAME","Yes","ELECTRIC","Very Irreg",NA
"1525049011","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1961,4,4,65.90000153,30834,"97",606111,"AVERAGE/GOOD","WOOD FRAME","No","ELECTRIC WALL","Rect or Slight Irreg","No"
"1532000000","Multifamily MR (5-9)","Mid-Rise Multifamily","Multifamily Housing",2002,1,5,67.80000305,21536,NA,464720.5938,NA,NA,NA,NA,NA,NA
"1562400000","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1988,2,4,66.59999847,47873,"32",1016146.875,NA,NA,NA,NA,NA,NA
"1592100000","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1985,1,4,67.69999695,39581,"86",853314.5,NA,NA,NA,NA,NA,NA
"1594000000","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1989,1,4,70.40000153,23177,NA,488515.4063,NA,NA,NA,NA,NA,NA
"1594300000","Multifamily MR (5-9)","Mid-Rise Multifamily","Multifamily Housing",1991,1,5,107,54360,"77",1544388.5,NA,NA,NA,NA,NA,NA
"1595200000","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1990,1,3,30.89999962,70207,"100",702481.375,NA,NA,NA,NA,NA,NA
"1324039102","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1992,1,4,91.90000153,121037,"84",2391566.25,"AVERAGE","WOOD FRAME","Yes","ELECTRIC WALL","Very Irreg","Yes"
"1327000000","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1984,1,4,68.40000153,26568,"98",578854.125,NA,NA,NA,NA,NA,NA
"1327100000","Multifamily MR (5-9)","Mid-Rise Multifamily","Multifamily Housing",2007,1,6,67.59999847,182494,"94",5249190,"GOOD","REINFORCED CONCRETE","Yes","HEAT PUMP","Rect or Slight Irreg","Yes"
"1327150000","Multifamily MR (5-9)","Mid-Rise Multifamily","Multifamily Housing",2007,1,6,60,113462,"97",2167888.25,"GOOD","REINFORCED CONCRETE","Yes","HEAT PUMP","Rect or Slight Irreg","Yes"
"0942000460","Multifamily MR (5-9)","Mid-Rise Multifamily","Multifamily Housing",1907,1,5,64.69999695,41452,"99",1606981.25,"AVERAGE","MASONRY","Yes","HOT WATER","Long Rect or Irreg","Yes"
"0945000680","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",2003,1,4,108.9000015,42984,NA,1249939.25,"AVERAGE/GOOD","WOOD FRAME","Yes","ELECTRIC","Long Rect or Irreg","Yes"
"0952006465","Multifamily MR (5-9)","Mid-Rise Multifamily","Multifamily Housing",1979,1,9,115.3000031,82876,"81",3093583,"AVERAGE","MASONRY","Yes","FORCED AIR UNIT","Very Irreg","Yes"
"1333100000","Multifamily MR (5-9)","Mid-Rise Multifamily","Multifamily Housing",2008,1,7,231.1999969,142099,"29",14332778,"GOOD","WOOD FRAME","Yes","COMPLETE HVAC","Rect or Slight Irreg","Yes"
"0952007715","Multifamily MR (5-9)","Mid-Rise Multifamily","Multifamily Housing",2010,1,7,71.90000153,213016,"99",5149928.5,"GOOD","WOOD FRAME","Yes","ELECTRIC","Very Irreg","Yes"
"0952008120","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1960,1,2,99.19999695,23983,"39",908203.625,"AVERAGE","WOOD FRAME","No","ELECTRIC WALL","Very Irreg","No"
"0952008240","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1963,1,4,74.5,29351,"80",614044.6875,"AVERAGE","WOOD FRAME","No","ELECTRIC WALL","Very Irreg","No"
"0955000005","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1920,1,3,62.09999847,25475,"86",1118772.75,"AVERAGE","MASONRY","No","HOT WATER","Rect or Slight Irreg","No"
"0955000480","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1968,1,3,101.4000015,40779,"66",1234573.875,"AVERAGE","WOOD FRAME","No","ELECTRIC WALL","Very Irreg","No"
"0976000335","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1965,1,3,111.5,38328,"69",1093724.375,"AVERAGE","WOOD FRAME","No","ELECTRIC WALL","Rect or Slight Irreg","Yes"
"1453600660","Multifamily MR (5-9)","Mid-Rise Multifamily","Multifamily Housing",2008,1,6,97,193691,NA,6649938,"AVERAGE/GOOD","WOOD FRAME","Yes","ELECTRIC","Very Irreg","Yes"
"1453601041","Multifamily MR (5-9)","Mid-Rise Multifamily","Multifamily Housing",1971,1,7,113.5,86283,"54",3739029.75,"AVERAGE/GOOD","MASONRY","No","ELECTRIC WALL","Rect or Slight Irreg","No"
"1453601220","Multifamily MR (5-9)","Mid-Rise Multifamily","Multifamily Housing",2001,1,6,90.40000153,57775,NA,2536760.75,"AVERAGE/GOOD","WOOD FRAME","Yes","ELECTRIC","Very Irreg","Yes"
"1453601380","Multifamily MR (5-9)","Mid-Rise Multifamily","Multifamily Housing",2001,3,5,110.4000015,320739,"76",9162048,"AVERAGE/GOOD","WOOD FRAME","Yes","ELECTRIC","Very Irreg","Yes"
"1453602441","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1986,1,3,71.59999847,67624,"77",1541897.875,"AVERAGE","WOOD FRAME","Yes","ELECTRIC WALL","Rect or Slight Irreg","No"
"1459950000","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1978,1,4,87.40000153,73234,"72",1808401.375,NA,NA,NA,NA,NA,NA
"1472350000","Multifamily MR (5-9)","Mid-Rise Multifamily","Multifamily Housing",1988,1,5,118.3000031,145018,"25",2249449.75,"AVERAGE/GOOD","STRUCTURAL STEEL",NA,"ELECTRIC","Long Rect or Irreg","Yes"
"1495300325","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",2007,1,4,78.09999847,28560,NA,738592,"AVERAGE","WOOD FRAME","Yes","FORCED AIR UNIT","Rect or Slight Irreg","Yes"
"1496130000","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1980,1,3,103.5,52166,"28",1433573.25,NA,NA,NA,NA,NA,NA
"1498303190","Multifamily MR (5-9)","Mid-Rise Multifamily","Multifamily Housing",1969,1,7,103.5999985,139530,"77",3944933.5,"AVERAGE/GOOD","MASONRY","Yes","ELECTRIC WALL","Rect or Slight Irreg","Yes"
"1499000000","Multifamily MR (5-9)","Mid-Rise Multifamily","Multifamily Housing",2002,1,5,95.69999695,34542,NA,1237655.25,"AVERAGE/GOOD","WOOD FRAME","Yes","ELECTRIC","Long Rect or Irreg","Yes"
"1624049248","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1968,1,3,98.40000153,37080,"62",1162007.625,"AVERAGE","WOOD FRAME","No","ELECTRIC WALL","Rect or Slight Irreg","No"
"1797501310","Multifamily MR (5-9)","Mid-Rise Multifamily","Multifamily Housing",1928,1,5,52.90000153,58735,"96",2128963.5,"GOOD","MASONRY","Yes","STEAM","Rect or Slight Irreg","Yes"
