"parcelId","BuildingType","PrimaryPropertyType","LargestPropertyUseType","YearBuilt","NumberofBuildings","NumberofFloors","SourceEUI","PropertyGFATotal","ENERGYSTARScore","SiteEnergyUse","Building Quality","Construction Class","Elevators","Heating System","Shape","Sprinklers"
"4452300055","NonResidential","Small- and Mid-Sized Office","Office",1995,1,3,287.7999878,20410,"8",2720238.25,"AVERAGE","WOOD FRAME",NA,"FORCED AIR UNIT","Rect or Slight Irreg","Yes"
"5464300065","NonResidential","Small- and Mid-Sized Office","Office",1983,1,3,106.5,24696,"87",624125.625,"AVERAGE/GOOD","WOOD FRAME","Yes","WARMED AND COOLED AIR","Rect or Slight Irreg","Yes"
"6003000070","NonResidential","Small- and Mid-Sized Office","Office",1920,1,3,151,23422,"65",2701872,"AVERAGE","REINFORCED CONCRETE",NA,"COMPLETE HVAC","Rect or Slight Irreg","No"
"6003000605","NonResidential","Small- and Mid-Sized Office","Office",1925,1,2,118.8000031,27938,"97",1027394.313,"AVERAGE/GOOD","MASONRY",NA,"HEAT PUMP","Rect or Slight Irreg","No"
"7234600310","NonResidential","Small- and Mid-Sized Office","Office",1958,1,3,148.6000061,25834,"73",2076289.625,"GOOD","MASONRY",NA,"FORCED AIR UNIT","Rect or Slight Irreg","No"
"4310701210","NonResidential","Small- and Mid-Sized Office","Office",1982,1,3,98,25111,"77",954352.6875,"AVERAGE","MASONRY","Yes","HEAT PUMP","Rect or Slight Irreg","Yes"
"4385700325","NonResidential","Small- and Mid-Sized Office","Office",1982,1,3,118.6999969,28848,"82",726917.5,"AVERAGE","MASONRY",NA,"WARMED AND COOLED AIR","Rect or Slight Irreg","Yes"
"7442000545","NonResidential","Small- and Mid-Sized Office","Office",1988,1,2,210.6000061,20535,"7",1835804,"AVERAGE","MASONRY",NA,"REFRIGERATED COOLING","Rect or Slight Irreg","No"
"8809700040","NonResidential","Large Office","Office",2000,1,11,175.6000061,268130,"88",15026352,"GOOD","REINFORCED CONCRETE","Yes","COMPLETE HVAC","Long Rect or Irreg","Yes"
"8809700040","NonResidential","Small- and Mid-Sized Office","Office",2000,1,11,173.5,68452,"79",3782378.25,"GOOD","REINFORCED CONCRETE","Yes","COMPLETE HVAC","Long Rect or Irreg","Yes"
"8809700040","NonResidential","Large Office","Office",2000,1,11,164,273185,"88",14709151,"GOOD","REINFORCED CONCRETE","Yes","COMPLETE HVAC","Long Rect or Irreg","Yes"
"7015350000","NonResidential","Small- and Mid-Sized Office","Office",1982,1,5,175.6000061,54015,"75",3020001.5,"GOOD","REINFORCED CONCRETE","Yes","PACKAGE UNIT","Very Irreg","Yes"
"5247800440","NonResidential","Small- and Mid-Sized Office","Office",1985,1,6,145.8999939,73102,"84",4307238.5,"EXCELLENT","STRUCTURAL STEEL","Yes","COMPLETE HVAC","Rect or Slight Irreg","Yes"
"6147900000","NonResidential","Small- and Mid-Sized Office","Office",1993,1,1,195.3999939,26263,"64",1634669.375,"GOOD","WOOD FRAME","Yes","(unknown)","Rect or Slight Irreg",NA
"7666203110","NonResidential","Large Office","Office",2005,1,4,718.7999878,162157,NA,40613740,"EXCELLENT","REINFORCED CONCRETE","Yes","HEAT PUMP","Very Irreg","Yes"
"1986200350","NonResidential","Large Office","Office",2012,1,11,129.8999939,526423,"97",17463744,"GOOD","STRUCTURAL STEEL","Yes","COMPLETE HVAC","Long Rect or Irreg","Yes"
"7666207075","NonResidential","Large Office","Office",2012,1,6,228.8000031,157345,"63",11624548,"GOOD","REINFORCED CONCRETE","Yes","COMPLETE HVAC","Rect or Slight Irreg","Yes"
"1977200471","NonResidential","Large Office","Office",1988,1,13,167.6999969,354086,"88",13458948,"GOOD/EXCELLENT","STRUCTURAL STEEL","Yes","COMPLETE HVAC","Rect or Slight Irreg","Yes"
"7234600195","NonResidential","Small- and Mid-Sized Office","Office",2013,1,6,2,52000,"100",342726.0938,"EXCELLENT","WOOD FRAME","Yes","WARMED AND COOLED AIR","Long Rect or Irreg","Yes"
"7666201610","NonResidential","Large Office","Office",2013,1,3,51.20000076,105061,"100",1363191.625,NA,NA,NA,NA,NA,NA
"7134300080","NonResidential","Small- and Mid-Sized Office","Office",2013,1,3,164.6000061,62662,"67",2502131,"GOOD/EXCELLENT","REINFORCED CONCRETE","Yes","COMPLETE HVAC","Long Rect or Irreg","Yes"
"7666207075","NonResidential","Large Office","Office",2014,1,7,72.80000305,333714,NA,4581493,"GOOD","REINFORCED CONCRETE","Yes","COMPLETE HVAC","Rect or Slight Irreg","Yes"
"1983200075","NonResidential","Large Office","Office",2014,1,6,109.8000031,427181,"99",16371039,NA,NA,NA,NA,NA,NA
"6003500255","NonResidential","Small- and Mid-Sized Office","Office",2015,1,5,136.3999939,37873,NA,2346692.5,"AVERAGE","MASONRY",NA,"HOT WATER","Rect or Slight Irreg","No"
"2249500265","NonResidential","Large Office","Office",2015,1,10,153.1000061,513816,NA,18760766,"GOOD","STRUCTURAL STEEL","Yes","COMPLETE HVAC","Rect or Slight Irreg","Yes"
"1991201265","NonResidential","Large Office","Office",2014,1,12,109.0999985,480702,"99",12720069,"GOOD/EXCELLENT","STRUCTURAL STEEL","Yes","COMPLETE HVAC","Long Rect or Irreg","Yes"
"1983200035","NonResidential","Large Office","Office",2015,1,12,114.5999985,483397,"98",13998638,"GOOD/EXCELLENT","STRUCTURAL STEEL","Yes","COMPLETE HVAC","Long Rect or Irreg","Yes"
"2467400120","Nonresidential COS","Large Office","Office",2014,1,13,99.19999695,536697,"98",13239050,"EXCELLENT","STRUCTURAL STEEL","Yes","COMPLETE HVAC","Rect or Slight Irreg","Yes"
"2824049007","NonResidential","Small- and Mid-Sized Office","Office",1929,1,2,367,24990,"9",4420650.5,"GOOD","STRUCTURAL STEEL","Yes","SPACE HEATERS","Rect or Slight Irreg","Yes"
"2425039137","Nonresidential COS","Office","Office",1952,1,1,115.5,13661,"75",502667.6875,"AVERAGE","REINFORCED CONCRETE",NA,"SPACE HEATERS","Rect or Slight Irreg",NA
"4154300585","Nonresidential COS","Office","Office",1960,1,1,64.09999847,15398,"93",387810,NA,NA,NA,NA,NA,NA
"1624049080","Nonresidential COS","Office","Office",1990,1,1,161.6999969,12294,"46",849745.6875,"AVERAGE","MASONRY",NA,"HOT WATER","Very Irreg",NA
