Building ID,Address,Zip,Cohort - Sector,Cohort - Size,Verification Year,Community Area Name,Community Area Number,Ward,Latitude,Longitude,Location
115376,3950 W BRYN MAWR AVE,60659,Residential,"50,000 - 250,000 Sq Ft",2019,NORTH PARK,13,39,41.99046172,-87.70620782,"(41.99046172, -87.70620782)"
113688,70 76 E CEDAR ST,60611,Residential,"50,000 - 250,000 Sq Ft",2019,NEAR NORTH SIDE,8,2,41.89579275,-87.62247957,"(41.89579275, -87.62247957)"
102397,1734 N PAULINA ST,60622,Residential,"50,000 - 250,000 Sq Ft",2019,WEST TOWN,24,32,41.90225377,-87.68447845,"(41.90225377, -87.68447845)"
147673,2301 2305 S MICHIGAN AVE,60616,Residential,"50,000 - 250,000 Sq Ft",2019,NEAR SOUTH SIDE,33,3,41.84550365,-87.63055693,"(41.84550365, -87.63055693)"
116166,447 455 W MELROSE ST,60657,Residential,"50,000 - 250,000 Sq Ft",2019,LAKE VIEW,6,44,41.9398511,-87.65844752,"(41.9398511, -87.65844752)"
116720,1400 S INDIANA AVE,60605,Residential,"50,000 - 250,000 Sq Ft",2019,NEAR SOUTH SIDE,33,3,41.86863212,-87.62730687,"(41.86863212, -87.62730687)"
134982,616 W FULTON ST,60661,Residential,"> 250,000 Sq Ft",2019,NEAR WEST SIDE,28,42,41.88321395,-87.64336601,"(41.88321395, -87.64336601)"
103315,230 E ONTARIO ST,60611,Residential,"50,000 - 250,000 Sq Ft",2019,NEAR NORTH SIDE,8,42,41.89579275,-87.62247957,"(41.89579275, -87.62247957)"
102340,200 W GRAND AVE,60654,Residential,"50,000 - 250,000 Sq Ft",2019,NEAR NORTH SIDE,8,42,41.89198218,-87.63699623,"(41.89198218, -87.63699623)"
134280,2512 N BOSWORTH AVE,60614,Residential,"50,000 - 250,000 Sq Ft",2019,LINCOLN PARK,7,32,41.92201051,-87.65461957,"(41.92201051, -87.65461957)"
147855,170 W POLK ST,60605,Residential,"50,000 - 250,000 Sq Ft",2019,LOOP,32,4,41.86863212,-87.62730687,"(41.86863212, -87.62730687)"
111466,939 W HURON ST,60642,Residential,"50,000 - 250,000 Sq Ft",2019,WEST TOWN,24,27,41.89983093,-87.65764114,"(41.89983093, -87.65764114)"
104226,606 620 W CORNELIA AVE,60657,Residential,"50,000 - 250,000 Sq Ft",2019,LAKE VIEW,6,46,41.9398511,-87.65844752,"(41.9398511, -87.65844752)"
114197,1316 1326 N STATE PKWY,60610,Residential,"50,000 - 250,000 Sq Ft",2019,NEAR NORTH SIDE,8,2,41.9037528,-87.63558845,"(41.9037528, -87.63558845)"
101343,2015 S MORGAN ST,60608,Residential,"50,000 - 250,000 Sq Ft",2019,LOWER WEST SIDE,31,25,41.84915346,-87.67089596,"(41.84915346, -87.67089596)"
146828,1373 1383 W GREENLEAF AVE,60626,Residential,"50,000 - 250,000 Sq Ft",2019,ROGERS PARK,1,49,42.01036185,-87.66829765,"(42.01036185, -87.66829765)"
129245,2011 2023 W BELMONT AVE,60618,Residential,"50,000 - 250,000 Sq Ft",2019,NORTH CENTER,5,32,41.94672055,-87.70319673,"(41.94672055, -87.70319673)"
105790,5046 5052 N SHERIDAN RD,60640,Residential,"50,000 - 250,000 Sq Ft",2019,UPTOWN,3,48,41.97478042,-87.65501803,"(41.97478042, -87.65501803)"
115341,4880 N MARINE DR,60640,Residential,"50,000 - 250,000 Sq Ft",2019,UPTOWN,3,46,41.97223008,-87.6645957,"(41.97223008, -87.6645957)"
113690,20 E CEDAR ST,60611,Residential,"50,000 - 250,000 Sq Ft",2019,NEAR NORTH SIDE,8,2,41.89579275,-87.62247957,"(41.89579275, -87.62247957)"
104278,429 431 W ROSCOE ST,60657,Residential,"50,000 - 250,000 Sq Ft",2019,LAKE VIEW,6,44,41.9398511,-87.65844752,"(41.9398511, -87.65844752)"
173733,2336 N COMMONWEALTH AVE,60614,Residential,"50,000 - 250,000 Sq Ft",2019,LINCOLN PARK,7,43,41.92201051,-87.65461957,"(41.92201051, -87.65461957)"
114200,1515 N ASTOR ST,60610,Residential,"50,000 - 250,000 Sq Ft",2019,NEAR NORTH SIDE,8,43,41.9037528,-87.63558845,"(41.9037528, -87.63558845)"
100252,10426 S MICHIGAN AVE,60628,Residential,"50,000 - 250,000 Sq Ft",2019,ROSELAND,49,9,41.69755188,-87.61477587,"(41.69755188, -87.61477587)"
173702,1301 N STATE PKWY,60610,Residential,"50,000 - 250,000 Sq Ft",2019,NEAR NORTH SIDE,8,43,41.9037528,-87.63558845,"(41.9037528, -87.63558845)"
113489,1339 N DEARBORN ST,60610,Residential,"50,000 - 250,000 Sq Ft",2019,NEAR NORTH SIDE,8,2,41.9037528,-87.63558845,"(41.9037528, -87.63558845)"
110743,30 W OAK ST,60610,Residential,"50,000 - 250,000 Sq Ft",2019,NEAR NORTH SIDE,8,2,41.9037528,-87.63558845,"(41.9037528, -87.63558845)"
116066,3850 W BRYN MAWR AVE,60659,Residential,"50,000 - 250,000 Sq Ft",2019,NORTH PARK,13,39,41.99046172,-87.70620782,"(41.99046172, -87.70620782)"
173870,1061 W ROSEMONT AVE,60660,Residential,"50,000 - 250,000 Sq Ft",2019,EDGEWATER,77,48,41.99090057,-87.66660744,"(41.99090057, -87.66660744)"
117309,2800 W MONTROSE AVE,60618,Residential,"50,000 - 250,000 Sq Ft",2019,ALBANY PARK,14,33,41.94672055,-87.70319673,"(41.94672055, -87.70319673)"
147834,2620 W WASHINGTON BLVD,60612,Residential,"50,000 - 250,000 Sq Ft",2019,NEAR WEST SIDE,28,27,41.88112401,-87.68648584,"(41.88112401, -87.68648584)"
104288,452 W ALDINE AVE,60657,Residential,"50,000 - 250,000 Sq Ft",2019,LAKE VIEW,6,44,41.9398511,-87.65844752,"(41.9398511, -87.65844752)"
111959,2100 N RACINE AVE,60614,Residential,"50,000 - 250,000 Sq Ft",2019,LINCOLN PARK,7,2,41.92201051,-87.65461957,"(41.92201051, -87.65461957)"
173723,1260 N ASTOR ST,60610,Residential,"50,000 - 250,000 Sq Ft",2019,NEAR NORTH SIDE,8,43,41.9037528,-87.63558845,"(41.9037528, -87.63558845)"
103738,4825 S DREXEL BLVD,60615,Residential,"50,000 - 250,000 Sq Ft",2019,KENWOOD,39,4,41.80224043,-87.60332678,"(41.80224043, -87.60332678)"
173455,521 531 S DEARBORN ST,60605,Residential,"50,000 - 250,000 Sq Ft",2019,LOOP,32,4,41.86863212,-87.62730687,"(41.86863212, -87.62730687)"
111724,1872 N CLYBOURN AVE,60614,Residential,"50,000 - 250,000 Sq Ft",2019,LINCOLN PARK,7,2,41.92201051,-87.65461957,"(41.92201051, -87.65461957)"
108602,2701 2741 N LEAVITT ST,60647,Residential,"50,000 - 250,000 Sq Ft",2019,LINCOLN PARK,7,1,41.92075046,-87.70152825,"(41.92075046, -87.70152825)"
173752,415 421 W MELROSE ST,60657,Residential,"50,000 - 250,000 Sq Ft",2019,LAKE VIEW,6,44,41.9398511,-87.65844752,"(41.9398511, -87.65844752)"
103182,1000 N LASALLE DR,60610,Residential,"50,000 - 250,000 Sq Ft",2019,NEAR NORTH SIDE,8,2,41.9037528,-87.63558845,"(41.9037528, -87.63558845)"
131155,217 221 N JEFFERSON ST,60661,Commercial,"50,000 - 250,000 Sq Ft",2019,NEAR WEST SIDE,28,42,41.88321395,-87.64336601,"(41.88321395, -87.64336601)"
140991,1529 S STATE ST,60605,Residential,"50,000 - 250,000 Sq Ft",2019,NEAR SOUTH SIDE,33,3,41.86863212,-87.62730687,"(41.86863212, -87.62730687)"
113621,1414 N WELLS ST,60610,Residential,"50,000 - 250,000 Sq Ft",2019,NEAR NORTH SIDE,8,27,41.9037528,-87.63558845,"(41.9037528, -87.63558845)"
171880,515 517 N NOBLE ST,60642,Residential,"50,000 - 250,000 Sq Ft",2019,WEST TOWN,24,1,41.89983093,-87.65764114,"(41.89983093, -87.65764114)"
172106,55 W CHESTNUT ST,60610,Residential,"50,000 - 250,000 Sq Ft",2019,NEAR NORTH SIDE,8,2,41.9037528,-87.63558845,"(41.9037528, -87.63558845)"
172129,73 E ELM ST,60611,Residential,"50,000 - 250,000 Sq Ft",2019,NEAR NORTH SIDE,8,2,41.89579275,-87.62247957,"(41.89579275, -87.62247957)"
172130,1220 N STATE PKWY,60610,Residential,"50,000 - 250,000 Sq Ft",2019,NEAR NORTH SIDE,8,2,41.9037528,-87.63558845,"(41.9037528, -87.63558845)"
172167,6013 6031 S INDIANA AVE,60637,Residential,"50,000 - 250,000 Sq Ft",2019,WASHINGTON PARK,40,20,41.78046327,-87.6053081,"(41.78046327, -87.6053081)"
113668,229 235 E LAKE SHORE DR,60611,Residential,"50,000 - 250,000 Sq Ft",2019,NEAR NORTH SIDE,8,2,41.89579275,-87.62247957,"(41.89579275, -87.62247957)"
112468,3300 3308 N LAKE SHORE DR,60657,Residential,"50,000 - 250,000 Sq Ft",2019,LAKE VIEW,6,44,41.9398511,-87.65844752,"(41.9398511, -87.65844752)"
106108,2 10 W ELM ST,60610,Residential,"50,000 - 250,000 Sq Ft",2019,NEAR NORTH SIDE,8,2,41.9037528,-87.63558845,"(41.9037528, -87.63558845)"
119885,1050 W 79TH ST,60620,Residential,"50,000 - 250,000 Sq Ft",2019,AUBURN GRESHAM,71,17,41.74023286,-87.65352897,"(41.74023286, -87.65352897)"
175978,6700 S KEATING AVE,60629,Residential,"50,000 - 250,000 Sq Ft",2019,WEST LAWN,65,13,41.77517105,-87.71389848,"(41.77517105, -87.71389848)"
110254,110 W SUPERIOR ST,60654,Residential,"50,000 - 250,000 Sq Ft",2019,NEAR NORTH SIDE,8,2,41.89158015,-87.63783734,"(41.89158015, -87.63783734)"
117398,1111 S ASHLAND AVE,60607,Residential,"50,000 - 250,000 Sq Ft",2019,NEAR WEST SIDE,28,28,41.87399385,-87.651678,"(41.87399385, -87.651678)"
114201,1350 1358 N ASTOR ST,60610,Residential,"50,000 - 250,000 Sq Ft",2019,NEAR NORTH SIDE,8,43,41.9037528,-87.63558845,"(41.9037528, -87.63558845)"
101363,1101 1123 E HYDE PARK BLVD,60615,Residential,"50,000 - 250,000 Sq Ft",2019,HYDE PARK,41,4,41.80224043,-87.60332678,"(41.80224043, -87.60332678)"
260029,5724 5734 S BLACKSTONE AVE,60637,Residential,"50,000 - 250,000 Sq Ft",2019,HYDE PARK,41,5,41.78046327,-87.6053081,"(41.78046327, -87.6053081)"
101592,5452 5466 S ELLIS AVE,60615,Residential,"50,000 - 250,000 Sq Ft",2019,HYDE PARK,41,5,41.80224043,-87.60332678,"(41.80224043, -87.60332678)"
102029,5220 S DREXEL AVE,60615,Residential,"50,000 - 250,000 Sq Ft",2019,HYDE PARK,41,5,41.80224043,-87.60332678,"(41.80224043, -87.60332678)"
260077,901 905 W ARGYLE ST,60640,Residential,"50,000 - 250,000 Sq Ft",2019,UPTOWN,3,48,41.97223008,-87.6645957,"(41.97223008, -87.6645957)"
102552,3127 3139 W PALMER ST,60647,Residential,"50,000 - 250,000 Sq Ft",2019,LOGAN SQUARE,22,32,41.92075046,-87.70152825,"(41.92075046, -87.70152825)"
102568,639 W GRACE ST,60613,Residential,"50,000 - 250,000 Sq Ft",2019,LAKE VIEW,6,46,41.95402016,-87.6620278,"(41.95402016, -87.6620278)"
102745,5309 5343 S HARPER AVE,60615,Residential,"50,000 - 250,000 Sq Ft",2019,HYDE PARK,41,5,41.80224043,-87.60332678,"(41.80224043, -87.60332678)"
172276,913 921 W VAN BUREN ST,60607,Residential,"50,000 - 250,000 Sq Ft",2019,NEAR WEST SIDE,28,25,41.87399385,-87.651678,"(41.87399385, -87.651678)"
172347,925 W HURON ST,60642,Residential,"50,000 - 250,000 Sq Ft",2019,WEST TOWN,24,27,41.89983093,-87.65764114,"(41.89983093, -87.65764114)"
172542,1430 S INDIANA AVE,60605,Residential,"> 250,000 Sq Ft",2019,NEAR SOUTH SIDE,33,3,41.86863212,-87.62730687,"(41.86863212, -87.62730687)"
172705,6456 6460 W BELLE PLAINE AVE,60634,Residential,"50,000 - 250,000 Sq Ft",2019,DUNNING,17,38,41.94530408,-87.80186746,"(41.94530408, -87.80186746)"
172711,4245 N OAK PARK AVE,60634,Residential,"50,000 - 250,000 Sq Ft",2019,DUNNING,17,38,41.94530408,-87.80186746,"(41.94530408, -87.80186746)"
104430,1215 1225 W GRANVILLE AVE,60660,Residential,"50,000 - 250,000 Sq Ft",2019,EDGEWATER,77,48,41.99090057,-87.66660744,"(41.99090057, -87.66660744)"
105061,7618 7628 N EASTLAKE TER,60626,Residential,"50,000 - 250,000 Sq Ft",2019,ROGERS PARK,1,49,42.01036185,-87.66829765,"(42.01036185, -87.66829765)"
105244,1329 1341 W ESTES AVE,60626,Residential,"50,000 - 250,000 Sq Ft",2019,ROGERS PARK,1,49,42.01036185,-87.66829765,"(42.01036185, -87.66829765)"
111633,2130 N LINCOLN PARK WEST,60614,Residential,"50,000 - 250,000 Sq Ft",2019,LINCOLN PARK,7,43,41.92201051,-87.65461957,"(41.92201051, -87.65461957)"
172762,711 S DEARBORN ST,60605,Residential,"50,000 - 250,000 Sq Ft",2019,LOOP,32,4,41.86863212,-87.62730687,"(41.86863212, -87.62730687)"
172783,1369 E HYDE PARK BLVD,60615,Residential,"50,000 - 250,000 Sq Ft",2019,HYDE PARK,41,4,41.80224043,-87.60332678,"(41.80224043, -87.60332678)"
172784,555 E 33RD PL,60616,Residential,"50,000 - 250,000 Sq Ft",2019,DOUGLAS,35,4,41.84550365,-87.63055693,"(41.84550365, -87.63055693)"
172787,3420 S COTTAGE GROVE AVE,60616,Residential,"50,000 - 250,000 Sq Ft",2019,DOUGLAS,35,4,41.84550365,-87.63055693,"(41.84550365, -87.63055693)"
173805,1000 W LELAND AVE,60640,Residential,"50,000 - 250,000 Sq Ft",2019,UPTOWN,3,46,41.97223008,-87.6645957,"(41.97223008, -87.6645957)"
174206,1300 N STATE PKWY,60610,Residential,"50,000 - 250,000 Sq Ft",2019,NEAR NORTH SIDE,8,2,41.9037528,-87.63558845,"(41.9037528, -87.63558845)"
111708,2970 N LAKE SHORE DR,60657,Residential,"50,000 - 250,000 Sq Ft",2019,LAKE VIEW,6,44,41.9398511,-87.65844752,"(41.9398511, -87.65844752)"
116428,900 W 63RD PKWY,60621,Residential,"50,000 - 250,000 Sq Ft",2019,ENGLEWOOD,68,16,41.7761313,-87.64068948,"(41.7761313, -87.64068948)"
174215,3711 S VINCENNES AVE,60653,Residential,"50,000 - 250,000 Sq Ft",2019,OAKLAND,36,4,41.82021138,-87.61246867,"(41.82021138, -87.61246867)"
115692,460 E 41ST ST,60653,Residential,"50,000 - 250,000 Sq Ft",2019,GRAND BOULEVARD,38,3,41.82021138,-87.61246867,"(41.82021138, -87.61246867)"
105067,1025 1035 W LOYOLA AVE,60626,Residential,"50,000 - 250,000 Sq Ft",2019,ROGERS PARK,1,49,42.01036185,-87.66829765,"(42.01036185, -87.66829765)"
106042,1211 1217 N LASALLE DR,60610,Residential,"50,000 - 250,000 Sq Ft",2019,NEAR NORTH SIDE,8,2,41.9037528,-87.63558845,"(41.9037528, -87.63558845)"
118557,4437 S CICERO AVE,60632,Commercial,"50,000 - 250,000 Sq Ft",2019,GARFIELD RIDGE,56,22,41.81256417,-87.71245594,"(41.81256417, -87.71245594)"
260074,2804 E 77TH PL,60649,Residential,"50,000 - 250,000 Sq Ft",2019,SOUTH SHORE,43,7,41.76259226,-87.57231648,"(41.76259226, -87.57231648)"
140570,720 726 W RANDOLPH ST,60661,Residential,"50,000 - 250,000 Sq Ft",2019,NEAR WEST SIDE,28,27,41.88321395,-87.64336601,"(41.88321395, -87.64336601)"
114861,1640 E 50TH ST,60615,Residential,"50,000 - 250,000 Sq Ft",2019,KENWOOD,39,5,41.80224043,-87.60332678,"(41.80224043, -87.60332678)"
147685,30 W ERIE ST,60654,Residential,"50,000 - 250,000 Sq Ft",2019,NEAR NORTH SIDE,8,42,41.89198218,-87.63699623,"(41.89198218, -87.63699623)"
105478,6230 6236 N KENMORE AVE,60660,Residential,"50,000 - 250,000 Sq Ft",2019,EDGEWATER,77,48,41.99090057,-87.66660744,"(41.99090057, -87.66660744)"
105600,2740 2750 N HAMPDEN CT,60614,Residential,"50,000 - 250,000 Sq Ft",2019,LINCOLN PARK,7,43,41.92201051,-87.65461957,"(41.92201051, -87.65461957)"
105608,513 519 W BRIAR PL,60657,Residential,"50,000 - 250,000 Sq Ft",2019,LAKE VIEW,6,44,41.9398511,-87.65844752,"(41.9398511, -87.65844752)"
105967,5424 S CORNELL AVE,60615,Residential,"50,000 - 250,000 Sq Ft",2019,HYDE PARK,41,5,41.80224043,-87.60332678,"(41.80224043, -87.60332678)"
101705,1607 E 50TH PL,60615,Residential,"50,000 - 250,000 Sq Ft",2019,KENWOOD,39,5,41.80224043,-87.60332678,"(41.80224043, -87.60332678)"
109510,4922 4942 S CORNELL AVE,60615,Residential,"50,000 - 250,000 Sq Ft",2019,KENWOOD,39,5,41.80224043,-87.60332678,"(41.80224043, -87.60332678)"
111536,2333 2341 N COMMONWEALTH AVE,60614,Residential,"50,000 - 250,000 Sq Ft",2019,LINCOLN PARK,7,43,41.92201051,-87.65461957,"(41.92201051, -87.65461957)"
111553,1660 N HUDSON AVE,60614,Residential,"50,000 - 250,000 Sq Ft",2019,LINCOLN PARK,7,43,41.92201051,-87.65461957,"(41.92201051, -87.65461957)"
104238,3510 N PINE GROVE AVE,60657,Residential,"50,000 - 250,000 Sq Ft",2019,LAKE VIEW,6,46,41.9398511,-87.65844752,"(41.9398511, -87.65844752)"
112320,1020 W THORNDALE AVE,60660,Residential,"50,000 - 250,000 Sq Ft",2019,EDGEWATER,77,48,41.99090057,-87.66660744,"(41.99090057, -87.66660744)"
112395,3600 3608 N PINE GROVE AVE,60613,Residential,"50,000 - 250,000 Sq Ft",2019,LAKE VIEW,6,46,41.95402016,-87.6620278,"(41.95402016, -87.6620278)"
112437,415 421 W ALDINE AVE,60657,Residential,"50,000 - 250,000 Sq Ft",2019,LAKE VIEW,6,44,41.9398511,-87.65844752,"(41.9398511, -87.65844752)"
175231,1118 1128 E HYDE PARK BLVD,60615,Residential,"50,000 - 250,000 Sq Ft",2019,KENWOOD,39,4,41.80224043,-87.60332678,"(41.80224043, -87.60332678)"
175232,1401 E HYDE PARK BLVD,60615,Residential,"50,000 - 250,000 Sq Ft",2019,HYDE PARK,41,4,41.80224043,-87.60332678,"(41.80224043, -87.60332678)"
175371,1783 1791 W HOWARD ST,60626,Residential,"50,000 - 250,000 Sq Ft",2019,ROGERS PARK,1,49,42.01036185,-87.66829765,"(42.01036185, -87.66829765)"
175411,7350 S PHILLIPS AVE,60649,Residential,"50,000 - 250,000 Sq Ft",2019,SOUTH SHORE,43,7,41.76259226,-87.57231648,"(41.76259226, -87.57231648)"
175470,1712 1720 W ALBION AVE,60626,Residential,"50,000 - 250,000 Sq Ft",2019,ROGERS PARK,1,49,42.01036185,-87.66829765,"(42.01036185, -87.66829765)"
175542,3260 N LAKE SHORE DR,60657,Residential,"> 250,000 Sq Ft",2019,LAKE VIEW,6,44,41.9398511,-87.65844752,"(41.9398511, -87.65844752)"
175553,335 N MENARD AVE,60644,Residential,"50,000 - 250,000 Sq Ft",2019,AUSTIN,25,29,41.88039405,-87.75826967,"(41.88039405, -87.75826967)"
175658,50 E 26TH ST,60616,Residential,"50,000 - 250,000 Sq Ft",2019,NEAR SOUTH SIDE,33,3,41.84550365,-87.63055693,"(41.84550365, -87.63055693)"
175711,2335 2345 N GENEVA TER,60614,Residential,"50,000 - 250,000 Sq Ft",2019,LINCOLN PARK,7,43,41.92201051,-87.65461957,"(41.92201051, -87.65461957)"
175735,2021 S MORGAN ST,60608,Residential,"50,000 - 250,000 Sq Ft",2019,LOWER WEST SIDE,31,25,41.84915346,-87.67089596,"(41.84915346, -87.67089596)"
175740,17 N LOOMIS ST,60607,Residential,"50,000 - 250,000 Sq Ft",2019,NEAR WEST SIDE,28,27,41.87399385,-87.651678,"(41.87399385, -87.651678)"
175890,5400 SHERIDAN RD,60640,Residential,"50,000 - 250,000 Sq Ft",2019,Edgewater,77,48,41.9722301,-87.6646,"(41.9722301, -87.6646)"
175914,5225 S HARPER AVE,60615,Residential,"50,000 - 250,000 Sq Ft",2019,HYDE PARK,41,4,41.80224043,-87.60332678,"(41.80224043, -87.60332678)"
173804,4600 N CLARENDON AVE,60640,Residential,"50,000 - 250,000 Sq Ft",2019,UPTOWN,3,46,41.97223008,-87.6645957,"(41.97223008, -87.6645957)"
113573,1534 1542 N LAKE SHORE DR,60610,Residential,"50,000 - 250,000 Sq Ft",2019,NEAR NORTH SIDE,8,43,41.9037528,-87.63558845,"(41.9037528, -87.63558845)"
149732,1601 S STATE ST,60616,Residential,"50,000 - 250,000 Sq Ft",2019,NEAR SOUTH SIDE,33,3,41.84550365,-87.63055693,"(41.84550365, -87.63055693)"
135032,350 N LaSalle St,60654,Commercial,"50,000 - 250,000 Sq Ft",2019,NEAR NORTH SIDE,8,42,41.89198218,-87.63699623,"(41.89198218, -87.63699623)"
150175,1355 W WASHINGTON BLVD,60607,Residential,"50,000 - 250,000 Sq Ft",2019,NEAR WEST SIDE,28,27,41.87399385,-87.651678,"(41.87399385, -87.651678)"
172565,125 E 21ST ST,60616,Residential,"50,000 - 250,000 Sq Ft",2019,NEAR SOUTH SIDE,33,3,41.84550365,-87.63055693,"(41.84550365, -87.63055693)"
172640,832 890 W 103RD ST,60643,Residential,"50,000 - 250,000 Sq Ft",2019,WASHINGTON HEIGHTS,73,34,41.6981819,-87.66236671,"(41.6981819, -87.66236671)"
172788,3440 S COTTAGE GROVE AVE,60616,Residential,"50,000 - 250,000 Sq Ft",2019,DOUGLAS,35,4,41.84550365,-87.63055693,"(41.84550365, -87.63055693)"
173630,111 W HURON ST,60654,Residential,"50,000 - 250,000 Sq Ft",2019,NEAR NORTH SIDE,8,42,41.89198218,-87.63699623,"(41.89198218, -87.63699623)"
114198,1415 N DEARBORN ST,60610,Residential,"50,000 - 250,000 Sq Ft",2019,NEAR NORTH SIDE,8,2,41.9037528,-87.63558845,"(41.9037528, -87.63558845)"
174135,869 W BUENA AVE,60613,Residential,"50,000 - 250,000 Sq Ft",2019,UPTOWN,3,46,41.95402016,-87.6620278,"(41.95402016, -87.6620278)"
174167,660 676 W IRVING PARK RD,60613,Residential,"50,000 - 250,000 Sq Ft",2019,UPTOWN,3,46,41.95402016,-87.6620278,"(41.95402016, -87.6620278)"
174240,608 E 51ST ST,60615,Residential,"50,000 - 250,000 Sq Ft",2019,GRAND BOULEVARD,38,4,41.80224043,-87.60332678,"(41.80224043, -87.60332678)"
174306,540 N LAKE SHORE DR,60611,Residential,"> 250,000 Sq Ft",2019,NEAR NORTH SIDE,8,42,41.89579275,-87.62247957,"(41.89579275, -87.62247957)"
174323,410 S MORGAN ST,60607,Commercial,"50,000 - 250,000 Sq Ft",2019,NEAR WEST SIDE,28,25,41.87399385,-87.651678,"(41.87399385, -87.651678)"
113414,6430 W BELLE PLAINE AVE,60634,Residential,"50,000 - 250,000 Sq Ft",2019,DUNNING,17,38,41.94530408,-87.80186746,"(41.94530408, -87.80186746)"
140771,551 557 W NORTH AVE,60610,Residential,"50,000 - 250,000 Sq Ft",2019,NEAR NORTH SIDE,8,2,41.9037528,-87.63558845,"(41.9037528, -87.63558845)"
114339,6325 N SHERIDAN RD,60660,Residential,"50,000 - 250,000 Sq Ft",2019,EDGEWATER,77,48,41.99090057,-87.66660744,"(41.99090057, -87.66660744)"
111987,442 444 W WELLINGTON AVE,60657,Residential,"50,000 - 250,000 Sq Ft",2019,LAKE VIEW,6,44,41.9398511,-87.65844752,"(41.9398511, -87.65844752)"
111695,399 W FULLERTON PKWY,60614,Residential,"50,000 - 250,000 Sq Ft",2019,LINCOLN PARK,7,43,41.92201051,-87.65461957,"(41.92201051, -87.65461957)"
173766,3314 N LAKE SHORE DR,60657,Residential,"50,000 - 250,000 Sq Ft",2019,LAKE VIEW,6,44,41.9398511,-87.65844752,"(41.9398511, -87.65844752)"
115046,4200 4212 N MARINE DR,60613,Residential,"50,000 - 250,000 Sq Ft",2019,UPTOWN,3,46,41.95402016,-87.6620278,"(41.95402016, -87.6620278)"
175291,1200 W Pratt Blvd,60626,Residential,"50,000 - 250,000 Sq Ft",2019,ROGERS PARK,1,49,42.01036185,-87.66829765,"(42.01036185, -87.66829765)"
175346,4700 S COTTAGE GROVE AVE,60615,Residential,"50,000 - 250,000 Sq Ft",2019,GRAND BOULEVARD,38,4,41.80224043,-87.60332678,"(41.80224043, -87.60332678)"
112698,6300 6326 N SHERIDAN RD,60660,Residential,"50,000 - 250,000 Sq Ft",2019,EDGEWATER,77,48,41.99090057,-87.66660744,"(41.99090057, -87.66660744)"
112607,6118 N SHERIDAN RD,60660,Residential,"50,000 - 250,000 Sq Ft",2019,EDGEWATER,77,48,41.99090057,-87.66660744,"(41.99090057, -87.66660744)"
142759,124 W POLK ST,60605,Residential,"50,000 - 250,000 Sq Ft",2019,LOOP,32,4,41.86863212,-87.62730687,"(41.86863212, -87.62730687)"
175493,4812 4846 N CLARK ST,60640,Residential,"50,000 - 250,000 Sq Ft",2019,UPTOWN,3,47,41.97223008,-87.6645957,"(41.97223008, -87.6645957)"
175526,8101 8125 S INGLESIDE AVE,60619,Residential,"50,000 - 250,000 Sq Ft",2019,CHATHAM,44,8,41.74401302,-87.60549928,"(41.74401302, -87.60549928)"
175535,3100 S KING DR,60616,Residential,"50,000 - 250,000 Sq Ft",2019,DOUGLAS,35,4,41.84550365,-87.63055693,"(41.84550365, -87.63055693)"
175692,1055 W CATALPA AVE,60640,Residential,"50,000 - 250,000 Sq Ft",2019,EDGEWATER,77,48,41.97223008,-87.6645957,"(41.97223008, -87.6645957)"
175728,808 812 W JUNIOR TER,60613,Residential,"50,000 - 250,000 Sq Ft",2019,UPTOWN,3,46,41.95402016,-87.6620278,"(41.95402016, -87.6620278)"
175824,6140 S DREXEL AVE,60637,Residential,"50,000 - 250,000 Sq Ft",2019,WOODLAWN,42,20,41.78046327,-87.6053081,"(41.78046327, -87.6053081)"
175825,4659 S DREXEL BLVD,60653,Residential,"50,000 - 250,000 Sq Ft",2019,KENWOOD,39,4,41.82021138,-87.61246867,"(41.82021138, -87.61246867)"
175826,5423 5453 S EASTVIEW PARK,60615,Residential,"50,000 - 250,000 Sq Ft",2019,HYDE PARK,41,5,41.80224043,-87.60332678,"(41.80224043, -87.60332678)"
175857,972 W LAKE ST,60607,Residential,"50,000 - 250,000 Sq Ft",2019,NEAR WEST SIDE,28,27,41.87399385,-87.651678,"(41.87399385, -87.651678)"
175896,6401 N SHERIDAN RD,60626,Residential,"50,000 - 250,000 Sq Ft",2019,ROGERS PARK,1,49,42.01036185,-87.66829765,"(42.01036185, -87.66829765)"
