BBL,StreetNumber,StreetName,Boroguth,ZipCode_ll84,SourceEUI,WeatherNormalizedSourceEUI,ENERGYSTARScore,Reported_Property_FloorArea_Building,DOF_Property_FloorArea_Buildngs_and_Parking,Primary_Property_Type_Self_Selected,DOF_Number_of_Buildings,TotalEnergy,Borough,Block,Lot,ZipCode_pluto,Address,LandUse,BldgArea,BldgClass,AssessTot,AssessLand,LotArea,NumBldgs,NumFloors,UnitsTotal,UnitsRes,ComArea,ResArea,YearBuilt,YearAlter1,YearAlter2,BldgFront,BldgDepth,AreaUnitPrice
4124830030,123-27,MERRICK BOULEVARD,QUEENS,11434,151.3,,35,51300,51300,Multifamily Housing,1,7761690,QN,12483,30,11434,123-27 MERRICK BOULEVARD,2,51300,C6,1930050,503550,30605,1,2,80,80,0,51300,1972,0,0,322,53,37.62280701754386
4012610035,74-15,35 AVENUE,QUEENS,11372,95.6,,86,113365,97170,Multifamily Housing,1,9289452,QN,1261,35,11372,74-15 35 AVENUE,3,97170,D1,3454200,450000,23000,1,6,96,96,0,97170,1935,0,0,200,100,35.54800864464341
3046320018,196,ROCKAWAY PARKWAY,BROOKLYN,11212,110.9,107.8,74,74910,68100,Multifamily Housing,1,7552290,BK,4632,18,11212,196 ROCKAWAY PARKWAY,3,68100,D1,1281600,87300,14600,1,6,71,71,0,68100,1929,1987,0,146.67,87,18.819383259911895
3051850073,525,EAST   21 STREET,BROOKLYN,11226,91.4,87.4,87,56772,51611,Multifamily Housing,1,4717245.4,BK,5185,73,11226,525 EAST 21 STREET,3,51611,D1,1044450,292950,14464,1,6,42,42,0,51611,1910,0,0,101,87,20.236964988083937
2037140030,1070,ELDER AVENUE,BRONX,10472,154.5,147.7,32,71570,65064,Multifamily Housing,1,10052388,BX,3714,30,10472,1070 ELDER AVENUE,4,65064,D7,1768500,135000,15000,1,6,78,75,8500,56564,1927,0,0,100,140,27.18092954629288
3046320025,214,ROCKAWAY PARKWAY,BROOKLYN,11212,110,106.8,79,67782,61620,Multifamily Housing,1,6778200,BK,4632,25,11212,214 ROCKAWAY PARKWAY,3,61620,D1,1754100,86850,14667,1,6,71,71,0,61620,1929,0,0,146.67,87,28.466407010710807
3012270036,770,ST MARKS AVENUE,BROOKLYN,11216,82.8,79.1,92,77107,70097,Multifamily Housing,1,5804031.6,BK,1227,36,11216,770 ST MARKS AVENUE,3,70097,D1,1605150,202950,15035,1,6,52,52,0,70097,1929,0,0,120,112,22.89898283806725
2042560003,1944,UNIONPORT ROAD,BRONX,10462,138.3,134.4,62,62297,56634,Multifamily Housing,1,7832482.2,BX,4256,3,10462,1944 UNIONPORT ROAD,3,56634,D4,1026000,49050,12519,1,6,79,79,0,56634,1927,1992,0,125,90,18.116325881979023
2042560014,1980,UNIONPORT ROAD,BRONX,10462,171,171,29,100430,91300,Multifamily Housing,1,15612300,BX,4256,14,10462,1980 UNIONPORT ROAD,2,91300,C7,2467350,76500,23615,1,6,131,128,2100,89200,1927,1988,0,250,169,27.024644030668128
2031060008,2000,PROSPECT AVENUE,BRONX,10457,135.6,129.1,61,55055,50050,Multifamily Housing,1,6786780,BX,3106,8,10460,2000 PROSPECT AVENUE,2,50050,C1,1156950,299250,16619,1,5,65,65,0,50050,1922,1992,0,110,140,23.115884115884114
2039320050,2022,BENEDICT AVENUE,BRONX,10462,100.7,,84,111891,103284,Multifamily Housing,1,10400698.8,BX,3932,50,10462,2022 BENEDICT AVENUE,3,103284,D1,2131650,118800,25350,1,6,92,92,0,103284,1928,1999,0,168,137,20.638724294179156
2042560008,1954,UNIONPORT ROAD,BRONX,10462,153.1,148,41,69894,63540,Multifamily Housing,1,9727974,BX,4256,8,10462,1954 UNIONPORT ROAD,3,63540,D4,1313100,78750,17664,1,6,83,83,0,63540,1928,1989,0,147,87,20.665722379603398
2024560001,1050,CARROLL PLACE,BRONX,10456,104.6,100.3,73,82053,74594,Multifamily Housing,1,7802532.4,BX,2456,1,10456,1050 CARROLL PLACE,4,74594,D7,1426950,68400,14912,1,6,67,62,1800,72794,1929,0,0,170.42,57.67,19.129554655870447
2033430227,3405,RESERVOIR OVAL WEST,BRONX,10467,169.4,164.7,13,60501,55001,Multifamily Housing,1,9317169.4,BX,3343,227,10467,3405 RESERVOIR OVAL WEST,3,55001,D1,892350,55350,9025,1,6,53,53,0,55000,1927,0,0,95,85,16.224250468173306
2025060104,1275,EDWARD L GRANT HWY,BRONX,10452,118.6,113.9,63,69202,62911,Multifamily Housing,1,7461244.6,BX,2506,104,10452,1275 EDWARD L GRANT HWY,4,62911,D6,909000,68400,13125,1,6,65,61,4000,58911,1927,0,0,130,105,14.448983484605236
2024560008,1064,CARROLL PLACE,BRONX,10456,111,106.8,63,85593,77812,Multifamily Housing,1,8637132,BX,2456,8,10456,1064 CARROLL PLACE,4,77812,D6,1559250,68400,15355,1,6,64,60,2000,75812,1929,0,0,170.42,75,20.038682979489025
2032490058,85,STRONG STREET,BRONX,10468,117,117,55,100783,91621,Multifamily Housing,1,10719657,BX,3249,58,10468,85 STRONG STREET,3,91620,D1,1413900,342000,30392,1,6,72,72,0,91620,1927,0,0,230,118,15.43222003929273
3067120076,1438,OCEAN AVENUE,BROOKLYN,11230,86.6,,78,63935,54800,Multifamily Housing,1,4745680,BK,6712,76,11230,1438 OCEAN AVENUE,2,54800,C1,989100,208800,15160,1,4,50,50,0,54800,1925,0,0,100,137,18.0492700729927
4012790035,79-01,37 AVENUE,QUEENS,11372,140.4,136.9,49,102803,102803,Multifamily Housing,1,14433541.2,QN,1279,35,11372,79-01 37 AVENUE,4,102803,D7,4857300,1035000,23000,2,6,88,76,11435,91368,1929,0,0,200,103,47.24862114918825
1016220073,1429,5 AVENUE,MANHATTAN,10035,147.8,144.9,31,59049,53681,Multifamily Housing,1,7934051.8,MN,1622,73,10035,1429 5 AVENUE,4,53681,D7,1929600,450000,11101,1,6,43,42,3858,49823,2004,0,0,110,100,35.945679104338595
1021700016,658,WEST  188 STREET,MANHATTAN,10040,104.9,100.1,76,114478,98124,Multifamily Housing,1,10293207.6,MN,2170,16,10040,658 WEST 188 STREET,3,98124,D1,2281500,198900,24476,1,6,88,88,0,98124,1920,1960,0,237,82,23.251192368839426
1008820050,160,EAST   27 STREET,MANHATTAN,10016,116.4,112.3,61,75075,69300,Multifamily Housing,1,8066520,MN,882,50,10016,160 EAST 27 STREET,3,69300,D4,6510150,562500,5525,1,12,72,69,5000,64300,1963,1988,0,49,88,93.94155844155844
4015600006,44-10,KETCHAM STREET,QUEENS,11373,116.3,111.8,53,71250,71196,Multifamily Housing,1,8280094.8,QN,1560,6,11373,44-10 KETCHAM STREET,3,71196,D4,2244600,169650,17820,1,6,65,65,0,71196,1940,0,0,159,90,31.527052081577615
1012250052,150,WEST   95 STREET,MANHATTAN,10025,69,68.9,97,61560,55404,Multifamily Housing,1,3822876,MN,1225,52,10025,150 WEST 95 STREET,3,55404,D4,3673350,819000,7251,1,9,40,40,0,55404,1925,1982,0,72,86,66.30116959064327
3059880001,301,81 STREET,BROOKLYN,11209,120,117.9,51,58150,59400,Multifamily Housing,1,7128e3,BK,5988,1,11209,301 81 STREET,4,59400,D7,1861200,392400,10900,1,6,59,58,1250,58150,1931,0,0,100,99.33,31.333333333333332
1018790036,968,AMSTERDAM AVENUE,MANHATTAN,10025,102.3,99.1,82,106900,100961,Multifamily Housing,1,10328310.3,MN,1879,36,10025,968 AMSTERDAM AVENUE,3,100961,D4,8773200,585000,8207,1,17,118,111,6000,94961,1930,1985,0,100,75,86.8969205931003
4098340041,175-45,88 AVENUE,QUEENS,11432,123.6,122.2,67,108250,108024,Multifamily Housing,1,13351766.4,QN,9834,41,11432,175-45 88 AVENUE,3,108024,D4,4336200,895950,29052,1,6,115,115,0,108024,1963,0,0,255,72.33,40.14107976005332
1008090045,1311,BROADWAY,MANHATTAN,10001,176.4,174.8,72,272412,258412,Retail Store,2,45583876.8,MN,809,45,10001,1311 BROADWAY,8,258412,W9,87408450,21960000,24393,1,9,10,0,258412,0,1902,1985,2014,198,150,338.25228704549323
5017250300,1150,SOUTH AVENUE,STATEN ISLAND,10314,215.5,215.3,56,207e3,206618,Office,1,44526179,SI,1725,300,10314,1150 SOUTH AVENUE,5,206618,O5,13104900,5016150,579075,1,4,7,0,206618,0,2001,2008,2015,250,150,63.425742190903016
4005830001,34-50,35 AVENUE,QUEENS,11106,114.7,,79,52e3,51930,Multifamily Housing,1,5956371,QN,583,1,11106,34-50 35 AVENUE,3,51930,D1,2867850,391950,11610,1,6,72,72,0,51930,1930,0,0,100,90,55.22530329289428
4002520001,32-35,48 AVENUE,QUEENS,11101,138.3,132.7,93,216300,206e3,Office,1,28489800,QN,252,1,11101,32-35 48 AVENUE,6,206000,F1,6559650,1506600,62000,1,4,6,0,206000,0,1964,1987,2011,200,310,31.842961165048543
3068000016,1730,EAST   18 STREET,BROOKLYN,11229,106.6,,75,60650,52e3,Multifamily Housing,1,5543200,BK,6800,16,11229,1730 EAST 18 STREET,3,52000,D4,1038150,189000,12000,1,6,48,48,0,52000,1938,0,0,120,84.67,19.964423076923076
4033547501,83-09,TALBOT STREET,QUEENS,11415,227.7,,23,62349,105191,Multifamily Housing,1,23951990.7,QN,3354,7501,11415,83-09 TALBOT STREET,4,105191,RM,5885554,787505,45898,1,5,84,83,699,104492,1923,2006,0,200,160,55.95111749104011
4033570012,84-09,TALBOT STREET,QUEENS,11415,121.2,,70,109697,94027,Multifamily Housing,1,11396072.4,QN,3357,12,11415,84-09 TALBOT STREET,3,94027,D1,3492450,490500,31280,1,6,106,106,0,94027,1927,0,0,103,228,37.14305465451413
4000250015,44-68,5 STREET,QUEENS,11101,113.3,107.7,,163e3,163e3,Non-Refrigerated Warehouse,1,18467900,QN,25,15,11101,44-68 5 STREET,6,163000,E9,7997400,2740950,202500,1,1,4,0,163000,0,1953,1994,2011,75,175,49.06380368098159
4050100055,36-20,BOWNE STREET,QUEENS,11354,122.6,118.7,58,78e3,79224,Multifamily Housing,1,9712862.4,QN,5010,55,11354,36-20 BOWNE STREET,3,79224,D1,3245850,375300,27300,1,6,87,87,0,79224,1940,0,0,105,154,40.970539230536204
2025390132,10,MAJ WM DEEGAN BLVD,BRONX,10451,105.2,105.1,,115e3,101235,Manufacturing/Industrial Plant,1,10649922,BX,2539,132,10451,10 MAJ WM DEEGAN BLVD,6,101235,F4,2854350,532350,137103,1,1,1,0,101235,0,1931,1971,2008,485,175,28.195288190843087
1018640009,141,WEST  109 STREET,MANHATTAN,10025,136.4,130.6,30,362400,362400,Multifamily Housing,2,49431360,MN,1864,9,10025,141 WEST 109 STREET,3,362400,D4,19090800,2700000,54514,2,12,317,317,0,362400,1974,0,0,213,172,52.67880794701987
1009310021,334,EAST   26 STREET,MANHATTAN,10010,170.9,168.4,61,144423,140423,Residence Hall/Dormitory,1,23998290.7,MN,931,21,10010,334 EAST 26 STREET,8,140423,H8,21532050,4446000,19750,1,25,1,0,0,0,1984,0,0,60,48,153.33706016820605
4043430125,139-19,31 ROAD,QUEENS,11354,146.9,,52,180262,180262,Multifamily Housing,3,26480487.8,QN,4343,125,11354,139-19 31 ROAD,3,180262,D4,4069800,627300,94000,4,6,162,162,17326,162936,1957,0,0,67,161,22.577137721760547
4015480006,84-20,51 AVENUE,QUEENS,11373,172.2,,29,58500,52230,Multifamily Housing,1,8994006,QN,1548,6,11373,84-20 51 AVENUE,3,52230,D4,1737900,180000,13325,1,6,75,75,0,52230,1961,2015,0,110.42,120,33.273980470993685
3044310001,12048,FLATLANDS AVENUE,BROOKLYN,11207,311.5,307.6,1,90100,9e4,Worship Facility,1,28035e3,BK,4431,1,11207,12048 FLATLANDS AVENUE,8,90000,M1,13318650,1437300,118460,2,1.5,1,0,90000,0,1997,0,0,250,250,147.985
1007790010,249,WEST   29 STREET,MANHATTAN,10001,158,149.4,,56560,60610,Multifamily Housing,1,9576380,MN,779,10,10001,249 WEST 29 STREET,3,60610,D4,6230250,386100,4937,1,15,41,39,8000,52610,1927,1980,0,50,99,102.79244349117307
1021367501,812,RIVERSIDE DRIVE,MANHATTAN,10032,149.9,149.6,2,53296,51246,Multifamily Housing,1,7681775.4,MN,2136,7501,10032,812 RIVERSIDE DRIVE,3,50684,R4,2520451,134999,12839,1,6,41,41,0,50684,1920,0,0,0,0,49.728730960460894
1009230031,301,1 AVENUE,MANHATTAN,10003,158.8,154.2,30,146248,146246,Multifamily Housing,1,23223864.8,MN,923,31,10003,301 1 AVENUE,8,146246,I4,14379750,2920500,13248,1,24,185,184,12188,134058,1969,0,0,92,129,98.32576617480136
1013160023,235,EAST   42 STREET,MANHATTAN,10017,245.4,241.7,55,736974,672462,Office,1,165022174.8,MN,1316,23,10017,235 EAST 42 STREET,5,672462,O4,111554550,21825000,37657,1,33,1,0,672462,0,1960,2004,0,100,225,165.88974544286518
1013160012,219,EAST   42 STREET,MANHATTAN,10017,213.9,210.5,67,318952,3e5,Office,1,6417e4,MN,1316,12,10017,219 EAST 42 STREET,5,300000,O3,51460200,13995000,31130,1,9,1,0,300000,0,1905,1963,0,130,200,171.534
1020980053,745,RIVERSIDE DRIVE,MANHATTAN,10031,163.3,159.2,28,64414,58254,Multifamily Housing,1,9512878.2,MN,2098,53,10031,745 RIVERSIDE DRIVE,3,58254,D1,2796300,200250,12495,1,6,77,77,0,58254,1930,0,0,107,129,48.00185394994335
1020980013,740,RIVERSIDE DRIVE,MANHATTAN,10031,176.3,171.7,13,73644,76138,Multifamily Housing,1,13423129.4,MN,2098,13,10031,740 RIVERSIDE DRIVE,3,76138,D1,3727350,254250,15893,1,6,82,82,0,76138,1930,1981,0,101,132,48.955186634794714
3087910104,2717,EAST   28 STREET,BROOKLYN,11235,76.2,,99,338520,290160,Multifamily Housing,4,22110192,BK,8791,104,11235,2717 EAST 28 STREET,3,290160,D4,8882100,673200,70245,4,6,240,240,0,290160,1955,0,0,65,186,30.61104218362283
2057030209,3025,GODWIN TERRACE,BRONX,10463,106.5,,73,71775,65250,Multifamily Housing,1,6949125,BX,5703,209,10463,3025 GODWIN TERRACE,2,65250,C1,1451700,200250,12700,1,5,65,65,0,65250,1926,0,0,100,115,22.248275862068965
2057760605,4568,MANHATTAN COLLEGE PY,BRONX,10471,105.2,,73,74200,63600,Multifamily Housing,1,6690720,BX,5776,605,10471,4568 MANHATTAN COLLEGE PY,2,63600,C1,1590300,197100,12500,1,6,61,61,0,63600,1925,1999,0,100,106,25.004716981132077
4022880007,48-53,44 STREET,QUEENS,11377,90.8,,,73500,63e3,Multifamily Housing,1,5720400,QN,2288,7,11377,48-53 44 STREET,3,63000,D1,2986200,296100,15000,1,6,67,66,0,63000,1941,0,0,150,90,47.4
3053380081,250,OCEAN PARKWAY,BROOKLYN,11218,103.5,,84,79072,67776,Multifamily Housing,1,7014816,BK,5338,81,11218,250 OCEAN PARKWAY,3,67776,D1,3124350,283500,18000,1,6,77,77,0,67776,1925,0,0,100,140,46.09817634560906
3046020001,86,EAST   49 STREET,BROOKLYN,11203,584.4,578.5,1,23e4,291398,Senior Care Community,1,170292991.2,BK,4602,1,11203,86 EAST 49 STREET,8,291398,I1,26554950,2970900,253940,5,4,1,0,291398,0,1927,1990,2007,190,145,91.12948613236878
3045590001,530,COZINE AVENUE,BROOKLYN,11208,39.9,38.1,86,96500,96150,Other,1,3836385,BK,4559,1,11208,530 COZINE AVENUE,6,96150,E1,3289050,873000,97000,1,1,1,0,96150,0,1966,0,0,200,465,34.20748829953198
3021117501,1,HANSON PLACE,BROOKLYN,11217,251.4,248,1,286061,287518,Multifamily Housing,1,72282025.2,BK,2111,7501,11217,1 HANSON PLACE,4,274202,RM,24715474,1925929,20263,1,41,196,179,66975,206211,1927,2006,0,0,0,90.13600921948053
3031690017,1300,FLUSHING AVENUE,BROOKLYN,11237,37.8,34.3,88,101712,101712,Non-Refrigerated Warehouse,1,3844713.6,BK,3169,17,11237,1300 FLUSHING AVENUE,5,105289,O5,5283000,339300,16745,1,6,36,0,105289,0,1930,2016,0,141.42,93.42,50.176181747381015
4022920007,48-02,48 AVENUE,QUEENS,11377,26.6,24.6,96,126533,112577,Non-Refrigerated Warehouse,1,2994548.2,QN,2292,7,11377,48-02 48 AVENUE,6,112577,F2,4458600,1087200,96625,4,2,1,0,112577,0,1939,0,0,380,253,39.60489265125203
4036670578,66-35,OTTO ROAD,QUEENS,11385,97.9,91.6,48,95e3,102500,Non-Refrigerated Warehouse,1,10034750,QN,3667,578,11385,66-35 OTTO ROAD,6,102500,E1,3505050,837000,119665,1,1,1,0,102500,0,1970,1982,0,218,369,34.19560975609756
1013740045,28,EAST   60 STREET,MANHATTAN,10022,184.7,,61,111640,92550,Medical Office,1,17093985,MN,1374,45,10022,28 EAST 60 STREET,5,134302,O4,26063550,9045000,8234,1,25,63,0,134302,0,1917,1989,2011,82,96,194.06673020506022
4024490013,50-10,KNEELAND STREET,QUEENS,11373,217.3,217.3,9,50150,50732,Distribution Center,1,11024063.6,QN,2449,13,11373,50-10 KNEELAND STREET,6,50732,E1,1370700,585000,58800,1,1,1,0,50732,0,1959,1966,0,223,218,27.018449893558305
5000130008,165,ST MARKS PLACE,STATEN ISLAND,10301,162.3,160.4,,454076,524513,Multifamily Housing,1,85128459.9,SI,13,8,10301,165 ST MARKS PLACE,3,524513,D3,5324850,2352150,209088,2,20,454,454,0,524513,1976,0,0,52,235,10.151988606574099
1019900064,448,RIVERSIDE DRIVE,MANHATTAN,10027,12.2,12.2,100,57903,60576,Multifamily Housing,1,739027.2,MN,1990,64,10027,448 RIVERSIDE DRIVE,3,60576,D3,1514700,174600,7615,1,12,25,25,0,60576,1910,1988,0,59,108,25.004952456418383
1019630048,110,MORNINGSIDE DRIVE,MANHATTAN,10027,22.3,22.2,100,72222,72222,Multifamily Housing,1,1610550.6,MN,1963,48,10027,110 MORNINGSIDE DRIVE,3,72222,D1,3079350,298800,16381,1,6,52,52,0,72222,1910,1986,0,105,152,42.63728503780012
1018840001,2880,BROADWAY,MANHATTAN,10025,127.1,125.3,,59072,59018,Other - Education,1,7501187.8,MN,1884,1,10025,2880 BROADWAY,5,59018,O6,6572700,720000,10092,1,7,6,0,59018,0,1900,0,0,101,95,111.36771832322343
2026060041,511,BARRY STREET,BRONX,10474,131.9,130.9,62,133e3,153965,Refrigerated Warehouse,1,20307983.5,BX,2606,41,10474,511 BARRY STREET,6,153965,E1,4287150,562500,200600,1,2,1,0,153965,0,1961,1977,0,385.83,239.83,27.844964764719254
4004147501,24-15,QUEENS PLAZA NORTH,QUEENS,11101,166.1,162.2,9,53133,65710,Multifamily Housing,1,10914431,QN,414,7501,11101,24-15 QUEENS PLAZA NORTH,4,50776,RM,2827352,135010,6565,1,12,41,39,12704,38072,1931,2007,0,100.69,79.47,55.682842287694974
2033360027,3265,BAINBRIDGE AVENUE,BRONX,10467,90.1,,80,70800,59e3,Multifamily Housing,1,5315900,BX,3336,27,10467,3265 BAINBRIDGE AVENUE,2,59000,C1,976950,116550,12930,1,5,51,51,0,59000,1925,0,0,125,90,16.558474576271188
1013850001,895,5 AVENUE,MANHATTAN,10021,200.5,197.2,,218349,197400,Museum,1,39578700,MN,1385,1,10021,895 5 AVENUE,8,197400,P7,66534300,34200000,45175,3,7,3,0,197400,0,1914,1943,1977,40,275,337.0531914893617
1015890034,45,EAST END AVENUE,MANHATTAN,10028,124.6,122.5,,195e3,195e3,Multifamily Housing,1,24297e3,MN,1589,34,10028,45 EAST END AVENUE,3,195000,D4,17255250,2875500,14100,1,20,107,104,18000,177000,1951,0,0,121.58,102.17,88.48846153846154
1015800023,80,EAST END AVENUE,MANHATTAN,10028,146,134,,165800,182e3,Multifamily Housing,1,26572e3,MN,1580,23,10028,80 EAST END AVENUE,3,182000,D4,12849300,3604500,15120,1,20,154,152,12000,170000,1958,0,0,130,102.17,70.60054945054945
1015820040,520,EAST   86 STREET,MANHATTAN,10028,112.1,109.9,68,121518,114640,Multifamily Housing,1,12851144,MN,1582,40,10028,520 EAST 86 STREET,3,114640,D4,10970550,1881000,13617,1,16,46,46,0,114640,1929,0,0,116,78,95.69565596650384
1015140008,111,EAST   85 STREET,MANHATTAN,10028,119.1,114.8,58,221204,211406,Multifamily Housing,1,25178454.6,MN,1514,8,10028,111 EAST 85 STREET,3,211406,D4,24536250,2646000,13690,1,30,162,160,7000,204406,1971,1987,0,57,144,116.0622215074312
1014980037,1050,PARK AVENUE,MANHATTAN,10028,94.6,90.9,86,197495,150782,Multifamily Housing,1,14263977.2,MN,1498,37,10128,1050 PARK AVENUE,3,150782,D4,20146950,3064500,13450,1,14,64,60,2250,148532,1923,0,0,98,122,133.61641309970688
1013930033,888,PARK AVENUE,MANHATTAN,10075,108.1,103.5,99,190425,183101,Multifamily Housing,1,19793218.1,MN,1393,33,10075,888 PARK AVENUE,3,183101,D4,23835150,5580000,16040,1,15,50,47,5688,177413,1926,1985,0,98,142,130.17487616124433
1012537502,222,RIVERSIDE DRIVE,MANHATTAN,10025,82.7,80.9,82,241980,174e3,Multifamily Housing,1,14389800,MN,1253,7502,10025,222 RIVERSIDE DRIVE,3,130121,R4,26403751,5175899,12125,1,21,104,104,6248,123873,1989,0,0,76,140,202.9169081086066
1015160069,1075,PARK AVENUE,MANHATTAN,10128,106.5,106.5,,142218,142368,Multifamily Housing,1,15162192,MN,1516,69,10128,1075 PARK AVENUE,3,142368,D4,14856300,2097000,13447,1,14,59,56,2000,140368,1922,1986,0,100,118,104.3513991908294
1013810038,650,PARK AVENUE,MANHATTAN,10065,133.3,129.6,,231380,223e3,Multifamily Housing,1,29725900,MN,1381,38,10065,650 PARK AVENUE,3,223000,D4,25862850,6075000,16916,1,21,102,99,15000,208000,1962,1980,0,119,138,115.97690582959642
1014990040,1070,PARK AVENUE,MANHATTAN,10128,103.9,103.9,,221315,208788,Multifamily Housing,1,21693073.2,MN,1499,40,10128,1070 PARK AVENUE,3,208788,D4,25386750,3559500,14700,1,15,77,72,2250,206538,1928,0,0,99,144,121.59103971492614
1015020017,1254,MADISON AVENUE,MANHATTAN,10128,110.7,110.2,,108623,104445,Multifamily Housing,1,11562061.5,MN,1502,17,10128,1254 MADISON AVENUE,3,104445,D4,14405850,1651500,11102,1,14,55,50,4800,99645,1927,1983,0,98,98,137.92761740629038
1007760059,236,WEST   27 STREET,MANHATTAN,10001,182.6,177.9,77,94331,94331,Office,1,17224840.6,MN,776,59,10001,236 WEST 27 STREET,6,94331,L1,6454350,567000,7266,1,15,52,0,94331,0,1929,0,0,75,98,68.42236380405168
3067720004,2525,KINGS HIGHWAY,BROOKLYN,11229,447,445.1,69,113300,113300,Hospital (General Medical & Surgical),1,50645100,BK,6772,4,11210,2525 KINGS HIGHWAY,8,113300,I1,2402550,373950,13305,1,5,1,0,113300,0,1929,0,0,66,130,21.205207413945278
1007790013,241,WEST   29 STREET,MANHATTAN,10001,160.4,153,85,98011,106960,Office,1,17156384,MN,779,13,10001,241 WEST 29 STREET,5,106960,O6,5769450,616500,7813,1,17,50,1,105460,1500,1928,0,0,79.08,98.75,53.94025804038893
1008000068,152,WEST   25 STREET,MANHATTAN,10001,106.3,102.8,86,66115,66115,Office,1,7028024.5,MN,800,68,10001,152 WEST 25 STREET,6,66115,L1,4689000,846000,5530,1,12,21,8,66115,0,1911,1988,0,56,90,70.92187854495954
1008600049,36,EAST   31 STREET,MANHATTAN,10016,72.8,68.2,,160686,150686,Mixed Use Property,1,10969940.8,MN,860,49,10016,36 EAST 31 STREET,6,150686,L1,8303400,3447000,11356,1,12,12,0,150686,0,1915,1986,0,115,99,55.10399108079052
1009447501,311,EAST   38 STREET,MANHATTAN,10016,133.8,128.4,,126994,119913,Multifamily Housing,1,16044359.4,MN,944,7501,10016,311 EAST 38 STREET,4,88135,RM,15980387,1795481,9391,1,28,119,118,518,87617,1984,0,0,0,0,181.31714982697
1008217503,650,AVENUE OF THE AMER,MANHATTAN,10011,199.4,196.6,14,110630,111047,Multifamily Housing,1,22142771.8,MN,821,7503,10011,650 AVENUE OF THE AMER,4,110630,RM,24070063,2024992,18675,1,7,70,67,27130,83500,1906,1987,2007,112,167,217.5726566030914
1001817503,6,HARRISON STREET,MANHATTAN,10013,299.3,295.8,,38212,53685,Office,1,16067920.5,MN,181,7503,10013,6 HARRISON STREET,5,38213,RC,7627050,1238400,7337,1,8.5,7,0,38213,0,1915,1986,0,0,0,199.5930704210609
1008020008,151,WEST   26 STREET,MANHATTAN,10001,124.5,120.9,91,179131,179131,Office,1,22301809.5,MN,802,8,10001,151 WEST 26 STREET,6,179131,L1,18512550,2767500,15208,1,12,24,0,179131,0,1911,1989,0,150,99,103.34643361562209
1013270001,885,3 AVENUE,MANHATTAN,10022,199.6,196.1,64,662978,554180,Office,1,110614328,MN,1327,1,10022,885 3 AVENUE,5,554180,O4,127240200,27000000,26108,2,34,1,0,554180,0,1986,2006,0,200,100,229.60085170883107
4021530001,105-07,66 ROAD,QUEENS,11375,111.3,108,77,201428,183115,Multifamily Housing,5,20380699.5,QN,2153,1,11375,105-07 66 ROAD,3,183115,D4,7316550,648000,66214,5,6,200,200,0,183115,1950,0,0,237,72,39.956038555006415
3069190001,2475,WEST   16 STREET,BROOKLYN,11214,103.1,100.7,78,463980,421800,Multifamily Housing,2,43487580,BK,6919,1,11214,2475 WEST 16 STREET,3,421800,D4,12010050,1966500,188350,2,19,364,364,0,421800,1963,0,0,40.83,229.33,28.473328591749645
1008630006,1,EAST   33 STREET,MANHATTAN,10016,169.8,163.3,81,127866,127866,Office,1,21711646.8,MN,863,6,10016,1 EAST 33 STREET,5,127866,O6,13298400,4860000,12343,1,12,22,0,127866,0,1913,1986,0,125,100,104.00262775092675
4014390001,33-49,91 STREET,QUEENS,11372,110.7,108,70,435435,395850,Multifamily Housing,3,43820595,QN,1439,1,11372,33-49 91 STREET,3,395850,D4,10925550,1453500,115000,6,6,360,360,26400,369450,1958,0,0,156,190,27.60022735884805
1008210014,39,WEST   19 STREET,MANHATTAN,10011,150.1,145.2,80,12e4,107152,Office,1,16083515.2,MN,821,14,10011,39 WEST 19 STREET,5,107152,O6,7754400,1530000,9721,1,12,15,0,107152,0,1911,1984,2014,106,90,72.36822457816933
1014940069,1016,5 AVENUE,MANHATTAN,10028,117.8,110.5,45,181050,166600,Multifamily Housing,1,19625480,MN,1494,69,10028,1016 5 AVENUE,3,166600,D4,18066600,3645000,13999,1,15,61,56,2250,164350,1929,0,0,77,172,108.44297719087635
2032480100,2725,UNIVERSITY AVENUE,BRONX,10468,132.8,,33,68445,68445,Multifamily Housing,1,9089496,BX,3248,100,10468,2725 UNIVERSITY AVENUE,3,68445,D1,966600,139050,12374,1,6,55,55,0,68445,1937,0,0,117.5,94,14.122287968441814
2032480084,2734,CLAFLIN AVENUE,BRONX,10468,146.9,,20,6e4,6e4,Multifamily Housing,1,8814e3,BX,3248,84,10468,2734 CLAFLIN AVENUE,3,60000,D1,973800,139050,12345,1,6,55,55,0,60000,1927,0,0,131,78,16.23
