PropertyId,PropertyName,BBL10digits,PostalCode,StreetNumber,StreetName,Borough_ll84,DOFGrossFloorArea,PrimaryPropertyTypeSelfSelected,ListofAllPropertyUseTypesatProperty,LargestPropertyUseType,LargestPropertyUseTypeGrossFloorArea,X2ndLargestPropertyUseType,X2ndLargestPropertyUseGrossFloorArea,X3rdLargestPropertyUseType,X3rdLargestPropertyUseTypeGrossFloorArea,YearBuilt_ll84,NumberofBuildingsSelfreported,Occupancy,MeteredAreas.Energy.,ENERGYSTARScore,WeatherNormalizedSiteElectricity_kWh,SourceEUI,SiteEUI,BBL,Borough_pluto,Block,Lot,ZipCode,Address,LandUse,BldgArea,BldgClass,AssessTot,AssessLand,LotArea,NumBldgs,NumFloors,UnitsTotal,UnitsRes,ComArea,ResArea,YearBuilt_pluto,YearAlter1,YearAlter2,BldgFront,BldgDepth
4386660,42-26 81ST STREET OWNERS CORP.,4015260016,11373,42-26,81 STREET,Queens,74052,Multifamily Housing,Multifamily Housing,Multifamily Housing,74052,,,,,1962,1,100,Whole Building,14,381120.1,154.3,111.2,4015260016,QN,1526,16,11373,42-26 81 STREET,3,74052,D4,2156850,255150,18900,1,6,100,100,0,74052,1962,0,0,196.42,94.92
5834222,Quantum: 42-25 80th St,4015267501,11373,42-25,80 STREET,Queens,115364,Multifamily Housing,Multifamily Housing,Multifamily Housing,138039,,,,,1960,1,100,Whole Building,62,528024,116.7,84.3,4015267501,QN,1526,7501,11373,42-25 80 STREET,3,118319,R4,3852433,471143,34800,1,6,147,147,0,118319,1960,0,0,0,0
4414529,VIS - Elmhurst Towers Apts Inc: 81-11 45th Avenue,4015270001,11373,81-11,45 AVENUE,Queens,121080,Multifamily Housing,Multifamily Housing,Multifamily Housing,121080,,,,,1961,1,100,Whole Building,36,683360.2,153.4,106.8,4015270001,QN,1527,1,11373,81-11 45 AVENUE,3,121080,D4,4157550,340200,25200,1,10,163,163,0,121080,1961,2013,0,124,163
5863633,Alayne Real Estat: 42-15 81st,4015277501,11373,42-15,81 STREET,Queens,139464,Multifamily Housing,Multifamily Housing,Multifamily Housing,116061,,,,,1989,1,100,Whole Building,95,99778.5,83.1,73.5,4015277501,QN,1527,7501,11373,42-15 81 STREET,4,99481,RM,6434104,532351,27470,1,6,126,114,9688,89793,1989,0,0,0,0
4926076,42-10 82nd Street,4015277502,11373,42-10,82 STREET,Queens,95880,Multifamily Housing,Multifamily Housing,Multifamily Housing,95880,,,,,1939,1,100,Whole Building,1,337809.5,212.2,176.8,4015277502,QN,1527,7502,11373,42-10 82 STREET,4,18207,RM,2935800,218250,21162,1,6,89,88,8208,9999,1939,0,0,0,0
2850851,Hofgur LLC DBA Queens Adult Care Center,4015330036,11373,80-08,45 AVENUE,Queens,97800,Senior Care Community,Senior Care Community,Senior Care Community,97800,,,,,1926,1,100,Whole Building,80,940915.4,191.9,116.7,4015330036,QN,1533,36,11373,80-08 45 AVENUE,8,97800,I6,3330000,1271250,54325,1,3,1,0,97800,0,1926,1973,1941,50,231
3118977,AAR: 81-15 Queens Blvd,4015407501,11373,81-15,QUEENS BOULEVARD,Queens,67432,Multifamily Housing,"Automobile Dealership, Multifamily Housing, Other",Multifamily Housing,52855,Automobile Dealership,8520,Other,6057,2006,1,100,Whole Building,80,361417.6,90.6,49.7,4015407501,QN,1540,7501,11373,81-15 QUEENS BOULEVARD,4,52244,RM,4270053,296101,13150,1,7,48,42,18708,33383,2006,0,0,0,0
3527066,FCE : 83-02 Cornish Avenue,4015440001,11373,83-02,CORNISH AVENUE,Queens,68326,Multifamily Housing,Multifamily Housing,Multifamily Housing,79713,,,,,1940,1,100,Whole Building,81,184144.4,90.5,69.5,4015440001,QN,1544,1,11373,83-02 CORNISH AVENUE,3,68326,D1,2630700,229050,14500,1,6,65,65,0,68326,1940,0,0,145,84
3112130,(5196) - Croyden Apartment Inc.,4015450033,11373,83-37,ST JAMES AVENUE,Queens,115861,Multifamily Housing,Multifamily Housing,Multifamily Housing,180000,,,,,1957,1,100,Whole Building,97,452319.2,72.8,51.9,4015450033,QN,1545,33,11373,83-37 ST JAMES AVENUE,3,115861,D4,3456900,282600,38371,1,6,122,122,0,115861,1957,0,0,92,260
2686010,Arkansas Owners Corp.,4015470001,11373,84-19,51 AVENUE,Queens,87780,Multifamily Housing,Multifamily Housing,Multifamily Housing,87780,,,,,1953,1,100,Whole Building,58,477846.7,139.1,93.7,4015470001,QN,1547,1,11373,84-19 51 AVENUE,3,87780,D4,2519100,199350,27700,1,6,91,91,0,87780,1953,0,0,201,127
2615618,85-14 Broadway Owners Corp,4015470016,11373,85-14,BROADWAY,Queens,79710,Multifamily Housing,Multifamily Housing,Multifamily Housing,78401,,,,,1950,1,100,Whole Building,13,497366,180.5,126.8,4015470016,QN,1547,16,11373,85-14 BROADWAY,3,79710,D4,2119050,200700,22485,1,6,96,96,0,79710,1952,0,0,224.75,79.83
4039535,84-20 51st Avenue - 41625,4015480006,11373,84-20,51 AVENUE,Queens,52230,Multifamily Housing,Multifamily Housing,Multifamily Housing,53000,,,,,1961,1,100,Whole Building,94,195483.7,105.5,75,4015480006,QN,1548,6,11373,84-20 51 AVENUE,3,52230,D4,1491750,180000,13325,1,6,75,75,0,52230,1961,2015,0,110.42,120
2686102,Whitney Avenue Owners Corp.,4015510026,11373,92-05,WHITNEY AVENUE,Queens,123228,Multifamily Housing,Multifamily Housing,Multifamily Housing,123228,,,,,1939,1,100,Whole Building,45,441377.1,111.2,81,4015510026,QN,1551,26,11373,92-05 WHITNEY AVENUE,3,123228,D4,2882700,198900,30000,1,6,95,95,0,123228,1939,0,0,192,130
2773058,CQ- 40-51 denman street,4015520001,11373,40-51,DENMAN STREET,Queens,82724,Multifamily Housing,"Multifamily Housing, Parking",Multifamily Housing,77724,Parking,5000,,,1951,1,100,Whole Building,58,472234.4,146.1,96.3,4015520001,QN,1552,1,11373,40-51 DENMAN STREET,3,82724,D1,1665900,243450,55214,1,6,102,102,5000,77724,1951,0,0,227,75
2773067,CQ- 41-11 elbertson street,4015530001,11373,41-11,ELBERTSON STREET,Queens,150000,Multifamily Housing,"Multifamily Housing, Parking",Multifamily Housing,144000,Parking,6000,,,1951,3,100,Whole Building,37,640750.1,118.2,81.6,4015530001,QN,1553,1,11373,41-11 ELBERTSON STREET,3,150000,D1,2791800,383850,35838,3,6,138,138,6000,144000,1951,0,0,148,75
3927008,BRGNY04094 40-94 Denman St,4015530028,11373,40-94,DENMAN STREET,Queens,53250,Multifamily Housing,Multifamily Housing,Multifamily Housing,62125,,,,,1960,1,100,Whole Building,75,,113.2,100.6,4015530028,QN,1553,28,11373,40-94 DENMAN STREET,3,53250,D1,1890450,221850,12500,1,6,77,77,0,53250,1960,0,0,125,80
4896923,A&E- Queens - 88-36 Elmhurst Avenue,4015540001,11373,88-36,ELMHURST AVENUE,Queens,55526,Multifamily Housing,Multifamily Housing,Multifamily Housing,55526,,,,,1940,1,95,Whole Building,60,258878.5,130.5,91.9,4015540001,QN,1554,1,11373,88-36 ELMHURST AVENUE,3,55526,D1,2144250,161100,11598,1,6,60,60,0,55526,1940,0,0,196.17,47.08
4768199,Seven Hills: 41-42 Elbertson Street,4015540023,11373,41-42,ELBERTSON STREET,Queens,85360,Multifamily Housing,Multifamily Housing,Multifamily Housing,89628,,,,,1954,1,100,Whole Building,100,329866,47.1,19.9,4015540023,QN,1554,23,11373,41-42 ELBERTSON STREET,4,85360,D7,1966050,273150,20000,1,7,74,72,7400,77960,1954,0,0,200,78
2689094,Cantor- 41-65 Forley,4015540051,11373,41-65,FORLEY STREET,Queens,55526,Multifamily Housing,Multifamily Housing,Multifamily Housing,57340,,,,,1962,1,100,Whole Building,53,282319.2,147.9,105.8,4015540051,QN,1554,51,11373,41-65 FORLEY STREET,3,55526,D1,1403550,199350,14500,1,6,76,76,0,55526,1962,0,0,145,89.67
3523021,Jalen : 88-12 Elmhurst Avenue,4015550001,11373,88-12,ELMHURST AVENUE,Queens,88426,Multifamily Housing,Multifamily Housing,Multifamily Housing,103163,,,,,1941,1,100,Whole Building,64,315168.5,106.2,79.9,4015550001,QN,1555,1,11373,88-12 ELMHURST AVENUE,3,88426,D4,1915650,175500,19847,1,6,90,90,0,88426,1941,0,0,196.17,88.08
4380995,BRGNY 41-96 Gleane Street,4015560024,11373,41-96,GLEANE STREET,Queens,72400,Multifamily Housing,Multifamily Housing,Multifamily Housing,84466,,,,,1940,1,100,Whole Building,97,,108.8,79.8,4015560024,QN,1556,24,11373,41-96 GLEANE STREET,3,72400,D1,2117250,236700,15000,1,6,66,66,0,72400,1940,0,0,140,90
4930648,42-37 Hampton,4015560033,11373,42-37,HAMPTON STREET,Queens,67898,Multifamily Housing,"Multifamily Housing, Parking",Multifamily Housing,67898,Parking,100,,,1955,1,100,Whole Building,100,28465.8,12.4,9,4015560033,QN,1556,33,11373,42-37 HAMPTON STREET,3,67898,D1,1481400,205650,15000,1,6,66,66,5000,62898,1955,0,0,150,79
4930423,42-25 Hampton,4015560043,11373,42-11,HAMPTON STREET,Queens,73100,Multifamily Housing,"Multifamily Housing, Parking",Multifamily Housing,73100,Parking,200,,,1961,1,100,Whole Building,1,41529486.3,6153.1,2001.8,4015560043,QN,1556,43,11373,42-11 HAMPTON STREET,3,73100,D1,1687500,239850,17500,1,6,77,77,5000,68100,1961,0,0,171,79
2785341,New Hampton,4015570023,11373,42-30,HAMPTON STREET,Queens,68700,Multifamily Housing,Multifamily Housing,Multifamily Housing,68700,,,,,1961,1,100,Whole Building,60,308582.8,118.8,82,4015570023,QN,1557,23,11373,42-30 HAMPTON STREET,3,68700,D1,1819350,206100,15000,1,6,70,70,6000,62700,1959,0,0,133,73
2795506,M&&L: 42-43 Ithaca St,4015570033,11373,42-43,ITHACA STREET,Queens,53500,Multifamily Housing,Multifamily Housing,Multifamily Housing,62416,,,,,1959,1,100,Whole Building,68,242422.5,111.6,79.2,4015570033,QN,1557,33,11373,42-43 ITHACA STREET,3,53500,D1,2139750,144000,10500,1,6,67,67,3500,50000,1959,0,0,100,85
4326541,44-05 Macnish Street - 36763,4015600001,11373,44-05,MACNISH STREET,Queens,144932,Multifamily Housing,Multifamily Housing,Multifamily Housing,145000,,,,,1951,1,100,Whole Building,53,678197.4,141.1,101.8,4015600001,QN,1560,1,11373,44-05 MACNISH STREET,3,144932,D4,4553100,316800,43000,1,6,169,169,0,144932,1951,0,0,320,141
3098689,44-10 Ketcham Street,4015600006,11373,44-10,KETCHAM STREET,Queens,71196,Multifamily Housing,Multifamily Housing,Multifamily Housing,71250,,,,,1940,1,100,Whole Building,30,229537,134.4,105.2,4015600006,QN,1560,6,11373,44-10 KETCHAM STREET,3,71196,D4,2055150,169650,17820,1,6,65,65,0,71196,1940,0,0,159,90
2669459,SW - 86-11 Whitney Ave,4015600029,11373,86-11,WHITNEY AVENUE,Queens,82788,Multifamily Housing,"Multifamily Housing, Parking",Multifamily Housing,81073,Parking,7510,,,1959,1,100,Whole Building,38,362429.5,131.1,93.7,4015600029,QN,1560,29,11373,86-11 WHITNEY AVENUE,3,82788,D1,2584800,195300,20000,1,6,90,90,0,82788,1959,0,0,92.42,153
4326550,44-10 Macnish Street - 36764,4015610012,11373,44-10,MACNISH STREET,Queens,97032,Multifamily Housing,Multifamily Housing,Multifamily Housing,98000,,,,,1950,1,100,Whole Building,59,413401.2,141.7,104.9,4015610012,QN,1561,12,11373,44-10 MACNISH STREET,3,97032,D4,2313450,244350,32700,1,6,126,126,0,97032,1950,0,0,232,102.75
4408623,Nouri Realty LLC,4015610025,11373,44-30,MACNISH STREET,Queens,61318,Multifamily Housing,Multifamily Housing,Multifamily Housing,61318,,,,,1962,1,100,Whole Building,21,405408.6,166,112.1,4015610025,QN,1561,25,11373,44-30 MACNISH STREET,4,61318,D7,3354750,157050,13908,1,7,72,66,5200,56118,1962,2000,0,97.25,114.75
4403233,"92-16 Whitney Avenue, Queens",4015640004,11373,92-16,WHITNEY AVENUE,Queens,69654,Multifamily Housing,Multifamily Housing,Multifamily Housing,69654,,,,,1941,1,100,Whole Building,90,230853.2,94.8,66.8,4015640004,QN,1564,4,11373,92-16 WHITNEY AVENUE,3,69654,D4,2070450,138150,15000,1,6,66,66,0,69654,1941,0,0,150,90
4896927,A&E - Queens - 41-25 Case Street,4015640058,11373,41-25,CASE STREET,Queens,97266,Multifamily Housing,Multifamily Housing,Multifamily Housing,97266,,,,,1961,1,95,Whole Building,60,439426,132.6,94.7,4015640058,QN,1564,58,11373,41-25 CASE STREET,3,97266,D1,3380400,195300,25000,1,6,109,109,0,97266,1961,0,0,243.42,95
2972872,41-06 Case street,4015650006,11373,41-06,CASE STREET,Queens,75999,Multifamily Housing,Multifamily Housing,Multifamily Housing,75999,,,,,1939,1,100,Whole Building,52,228048.1,103.1,77,4015650006,QN,1565,6,11373,41-06 CASE STREET,3,75999,D1,1037250,117900,15000,1,6,60,60,0,75999,1939,0,0,150,100
3531294,Silverstein - 42-07 Elbertson St,4015660001,11373,42-07,WHITNEY AVENUE,Queens,69000,Multifamily Housing,Multifamily Housing,Multifamily Housing,89046,,,,,1956,1,100,Whole Building,77,270097.3,94.8,69.1,4015660001,QN,1566,1,11373,42-07 WHITNEY AVENUE,3,69000,D1,2023650,152550,15000,1,6,74,74,4000,65000,1959,0,0,150,78.67
4370708,New City: 92-29 Lamont,4015660039,11373,92-29,LAMONT AVENUE,Queens,61500,Multifamily Housing,Multifamily Housing,Multifamily Housing,64575,,,,,1963,1,100,Whole Building,12,484810.5,195.2,136.5,4015660039,QN,1566,39,11373,92-29 LAMONT AVENUE,3,61500,D4,2086650,147150,15000,1,6,78,78,0,61500,1963,0,0,149,84
2811100,92-01 LAMONT AVE LLC,4015670040,11373,92-01,LAMONT AVENUE,Queens,82700,Multifamily Housing,Multifamily Housing,Multifamily Housing,83380,,,,,1962,1,100,Whole Building,90,75869.2,97.3,86.6,4015670040,QN,1567,40,11373,92-01 LAMONT AVENUE,3,82700,D1,3342150,187650,20000,1,6,98,98,200,82500,1962,0,0,123.25,150
4046155,BRGNY009131 91-31 Lamont Ave,4015680040,11373,91-31,LAMONT AVENUE,Queens,67000,Multifamily Housing,Multifamily Housing,Multifamily Housing,77000,,,,,1961,1,100,Whole Building,49,,133.9,101.4,4015680040,QN,1568,40,11373,91-31 LAMONT AVENUE,3,67000,D1,2003400,166500,15000,1,6,83,83,3500,63500,1961,0,0,149,82
5858839,89-10 Whitney Avenue,4015690001,11373,89-10,WHITNEY AVENUE,Queens,89293,Multifamily Housing,Multifamily Housing,Multifamily Housing,89000,,,,,1941,1,100,Whole Building,64,1152780,130.2,41.5,4015690001,QN,1569,1,11373,89-10 WHITNEY AVENUE,3,89293,D1,1729350,137700,20000,1,6,96,96,0,89293,1941,0,0,200,80
3412016,"9115 LAMONT AVENUE APTS., INC.",4015690037,11373,91-15,LAMONT AVENUE,Queens,61896,Multifamily Housing,Multifamily Housing,Multifamily Housing,61896,,,,,1962,1,100,Whole Building,12,270913,158.5,120.3,4015690037,QN,1569,37,11373,91-15 LAMONT AVENUE,3,61896,D4,1643850,153000,15000,1,6,80,80,0,61896,1962,0,0,150,85
3128335,88-10 Whitney Avenue,4015700001,11373,88-10,WHITNEY AVENUE,Queens,55553,Multifamily Housing,Multifamily Housing,Multifamily Housing,64812,,,,,1939,1,100,Whole Building,88,192968.3,100.4,77,4015700001,QN,1570,1,11373,88-10 WHITNEY AVENUE,3,55553,D1,1421550,138150,12500,1,6,60,60,0,55553,1939,0,0,125,90
2640768,4331 Ithaca Street,4015700046,11373,43-31,ITHACA STREET,Queens,59000,Multifamily Housing,Multifamily Housing,Multifamily Housing,59000,,,,,1941,1,100,Whole Building,60,241289,117.8,86.5,4015700046,QN,1570,46,11373,43-31 ITHACA STREET,3,59000,D1,1665450,126000,15000,1,6,59,59,0,59000,1941,0,0,150,84
2726158,91-40 LaMont Avenue - 32515,4015770001,11373,91-36,LAMONT AVENUE,Queens,85585,Multifamily Housing,Multifamily Housing,Multifamily Housing,86000,,,,,1940,1,100,Whole Building,55,350979.2,115,81.1,4015770001,QN,1577,1,11373,91-36 LAMONT AVENUE,3,85585,D1,2317500,308250,20000,1,6,96,96,0,85585,1940,0,0,200,80
3116207,"Regent Partners, L.P.",4015810001,11373,83-45,BROADWAY,Queens,179494,Multifamily Housing,"Medical Office, Multifamily Housing, Parking",Multifamily Housing,191110,Parking,17500,Medical Office,800,1957,1,100,Whole Building,,830388.7,111.6,77.6,4015810001,QN,1581,1,11373,83-45 BROADWAY,4,179494,D7,6253650,352800,47000,1,6,194,193,7800,171694,1956,0,0,307,191
2792662,EB Management Associates LLC,4015810014,11373,86-22,DONGAN AVENUE,Queens,64509,Multifamily Housing,Multifamily Housing,Multifamily Housing,64509,,,,,1929,1,100,Whole Building,17,302720.2,169.7,128.3,4015810014,QN,1581,14,11373,86-22 DONGAN AVENUE,3,64509,D1,3263850,295650,18100,1,6,83,83,0,64509,1932,0,0,162,75
5832932,Kaled: 86-45 St James Ave,4015810028,11373,86-45,ST JAMES AVENUE,Queens,116538,Multifamily Housing,Multifamily Housing,Multifamily Housing,135961,,,,,1963,1,100,Whole Building,100,561298,47.1,16,4015810028,QN,1581,28,11373,86-45 ST JAMES AVENUE,3,116538,D1,3498750,293400,35000,1,6,125,125,6000,110538,1963,0,0,180,152
5838790,Q311-0401816,4016280021,11368,97-40,43 AVENUE,Queens,105671,K-12 School,K-12 School,K-12 School,107300,,,,,2016,1,100,Whole Building,,,,,4016280021,QN,1628,21,11368,97-40 43 AVENUE,8,105671,W1,12587400,3600000,40000,1,5,1,0,105671,0,2014,0,0,252,180
3788161,ELM YORK HOME FOR ADULTS,4016320009,11369,100-30,DITMARS BOULEVARD,Queens,66462,Senior Care Community,Senior Care Community,Senior Care Community,66462,,,,,1961,1,100,Whole Building,60,747676.6,227.8,137.6,4016320009,QN,1632,9,11369,100-30 DITMARS BOULEVARD,8,66462,I7,3559050,421200,23405,1,7,1,0,66462,0,1961,1970,0,160,48.33
5859013,Hampton Inn LaGuardia Airport,4016400020,11369,102-40,DITMARS BOULEVARD,Queens,123425,Hotel,Hotel,Hotel,134645,,,,,2009,1,85,Whole Building,71,1594911.3,165.2,76.5,4016400020,QN,1640,20,11369,102-40 DITMARS BOULEVARD,5,123425,H3,13333950,621000,35860,1,11,1,0,0,0,2008,0,0,0,0
5860518,LaGuardia Plaza Hotel,4016400025,11369,104-04,DITMARS BOULEVARD,Queens,354254,Hotel,"Hotel, Parking",Hotel,404861,Parking,1455,,,1989,1,85,Whole Building,80,3933799.6,135.9,62.3,4016400025,QN,1640,25,11369,104-04 DITMARS BOULEVARD,5,354254,H2,19410750,4499550,224140,2,7,358,0,97500,0,1988,0,0,604,102
3894759,MARRI10205 Marriot Hotel 102-05 Ditmars Blvd,4016410001,11369,102-05,DITMARS BOULEVARD,Queens,261267,Hotel,Hotel,Hotel,256585,,,,,1981,1,100,Whole Building,100,,49.3,15.7,4016410001,QN,1641,1,11369,102-05 DITMARS BOULEVARD,5,261267,H3,36777150,8760600,200700,2,10,436,0,9940,0,1981,0,0,236,175
3089758,Astoria Towers,4017040172,11369,110-14,ASTORIA BOULEVARD,Queens,75201,Multifamily Housing,Multifamily Housing,Multifamily Housing,89580,,,,,1919,1,100,Whole Building,24,765085.1,156.4,90.3,4017040172,QN,1704,172,11369,110-14 ASTORIA BOULEVARD,3,75201,D3,1590300,221400,22740,1,7,62,62,9400,65800,1991,1997,0,240,50
4411888,Dorie Miller Housing,4017270008,11368,112-50,NORTHERN BOULEVARD,Queens,290000,Multifamily Housing,Multifamily Housing,Multifamily Housing,290000,,,,,1953,2,100,Whole Building,100,991373.5,67,39.8,4017270008,QN,1727,8,11368,112-50 NORTHERN BOULEVARD,3,290000,D4,7643250,1323450,147105,6,6,301,301,25000,265000,1953,0,0,122,114
4952174,Tryad: 34-12 113th Street,4017560005,11368,34-12,113 STREET,Queens,133542,Multifamily Housing,Multifamily Housing,Multifamily Housing,140220,,,,,1973,1,100,Whole Building,15,800270.5,171.1,122.9,4017560005,QN,1756,5,11368,34-12 113 STREET,3,133542,D1,2214450,429300,54800,1,12,132,132,0,133542,1973,2000,0,185,63
3429853,BRGNY09610 96-10 37th Avenue,4017590001,11368,96-10,37 AVENUE,Queens,79555,Multifamily Housing,"Multifamily Housing, Office, Other, Retail Store",Multifamily Housing,70506,Other,13222,Retail Store,8480,1929,1,100,Whole Building,,,80.8,76.3,4017590001,QN,1759,1,11368,96-10 37 AVENUE,4,79555,D7,3693600,409500,18200,1,6,87,76,10236,69319,1929,2002,2008,175,93
2731448,"37-50 Realty, LLC",4017590023,11368,37-50,97 STREET,Queens,70660,Multifamily Housing,Multifamily Housing,Multifamily Housing,70660,,,,,1937,1,100,Whole Building,33,355151.1,137.4,98.3,4017590023,QN,1759,23,11368,37-50 97 STREET,3,70660,D1,1960200,121950,15500,2,6,66,66,0,70660,1937,0,0,140.5,84
4931318,37-68 97th St,4017590030,11368,37-68,97 STREET,Queens,64200,Multifamily Housing,Multifamily Housing,Multifamily Housing,64200,,,,,1940,1,100,Whole Building,46,330813.4,115.8,75.3,4017590030,QN,1759,30,11368,37-68 97 STREET,3,64200,D1,1044900,105750,11900,1,6,60,60,0,64200,1940,2000,0,119.33,90
5815590,38-11 108th Street - 43785,4017797501,11368,38-11,108 STREET,Queens,90764,Multifamily Housing,Multifamily Housing,Multifamily Housing,91000,,,,,2003,1,100,Whole Building,30,660425.8,147.3,89.4,4017797501,QN,1779,7501,11368,38-11 108 STREET,3,75461,R4,5350061,562515,25000,3,7,87,87,12574,62887,2003,0,0,210,54.6
4948342,Orsid - 87-10 51st Avenue,4018370012,11373,87-10,51 AVENUE,Queens,141954,Multifamily Housing,Multifamily Housing,Multifamily Housing,142954,,,,,1962,1,100,Whole Building,79,582535.1,112.1,77.7,4018370012,QN,1837,12,11373,87-10 51 AVENUE,3,141954,D4,4290750,463500,52434,1,6,152,152,0,141954,1962,2014,0,140,280
3112135,(5390) - Grandview Towers Coop,4018370104,11373,86-15,BROADWAY,Queens,192640,Multifamily Housing,Multifamily Housing,Multifamily Housing,192655,,,,,1964,1,100,Whole Building,61,900219.7,123.9,85.2,4018370104,QN,1837,104,11373,86-15 BROADWAY,3,192640,D4,5323500,323550,25481,1,14,155,155,0,192640,1964,2000,0,130,161
2789660,Gregory Hall Condominium,4018377501,11373,88-30,51 AVENUE,Queens,77106,Multifamily Housing,"Multifamily Housing, Parking",Multifamily Housing,69137,Parking,7500,,,1961,1,100,Whole Building,89,272615.9,101.4,68.9,4018377501,QN,1837,7501,11373,88-30 51 AVENUE,4,64528,RM,2004312,464411,2044,1,6,76,74,4422,60106,1959,0,0,0,0
2977927,The 89 Bonnie Realty Corp.,4018410001,11373,89-20,55 AVENUE,Queens,109796,Multifamily Housing,Multifamily Housing,Multifamily Housing,109796,,,,,1956,1,100,Whole Building,76,389427.8,106.7,76.6,4018410001,QN,1841,1,11373,89-20 55 AVENUE,3,109796,D4,3862800,285750,26500,1,6,120,120,0,109796,1957,0,0,218,163
2849809,MHAREALTY1,4018420031,11373,87-22,JUSTICE AVENUE,Queens,107010,Multifamily Housing,Multifamily Housing,Multifamily Housing,178486,,,,,1969,1,100,Whole Building,100,,50.7,48.4,4018420031,QN,1842,31,11373,87-22 JUSTICE AVENUE,3,107010,D1,4041000,322200,25325,1,6,109,109,0,107010,1962,0,0,106,194
2849735,MHAREALTY,4018420071,11373,86-35,QUEENS BOULEVARD,Queens,127140,Multifamily Housing,Multifamily Housing,Multifamily Housing,178486,,,,,1969,1,100,Whole Building,94,578085.1,87.3,61.2,4018420071,QN,1842,71,11373,86-35 QUEENS BOULEVARD,4,127140,D7,5798250,675000,34550,1,6,150,140,8476,118664,1963,0,0,227,108
4568372,Excel Bradshaw 87-08 Justice Avenue,4018427501,113731,86-29,BROADWAY,Queens,130600,Multifamily Housing,Multifamily Housing,Multifamily Housing,130794,,,,,1986,1,100,Whole Building,30,950008.3,142.3,85.2,4018427501,QN,1842,7501,11373,87-08 JUSTICE AVENUE,4,130794,RM,5917506,683103,33400,1,12,169,100,59099,71695,1986,0,0,0,0
2678650,Queens Place Mall,4018437501,11373,88-15,QUEENS BOULEVARD,Queens,1091497,Other - Mall,Other - Mall,Other - Mall,462414,,,,,1964,1,100,Whole Building,,9291594.8,241.6,93.6,4018437501,QN,1843,7501,11373,88-15 QUEENS BOULEVARD,5,1091866,RK,73859850,8378999,190000,1,5,2,0,1091866,0,1965,2000,2000,380,380
5832623,Kaled: 89-50 56th Ave,4018450010,11373,89-50,56 AVENUE,Queens,177692,Multifamily Housing,Multifamily Housing,Multifamily Housing,207307,,,,,1963,1,100,Whole Building,52,1227507,111.3,65.2,4018450010,QN,1845,10,11373,89-50 56 AVENUE,4,177692,D7,4499550,562500,52280,1,6,167,165,20000,157692,1963,0,0,188,208
