SourceEUI,YearAlter1,LandUse,BBL,logkBTU,DOF_Property_Area,BldgClass,AssessTot,AssessLand,BldgArea,LotArea,NumBldgs,NumFloors,UnitsTotal,UnitsRes,ComArea,ResArea,YearBuilt,BldgFront,BldgDepth,AreaUnitPrice
82.6,1986,3,1018910001,16.4299624411901,165372,D4,9389700,1035e3,165372,14201,1,15,123,123,0,165372,1929,120,114,56.779261301792324
48.4,1988,3,1018910011,14.9241002398256,62605,D4,3473100,45e4,62605,8585,1,10,40,40,0,62605,1926,84,88,55.476399648590366
105.4,0,3,1018910026,16.3411985134448,118591,D3,6213150,9e5,118591,10092,1,15,94,94,0,118591,1923,90,100,52.391412501791876
108.2,1988,3,1018910035,15.9078771846937,74899,D4,3906450,585e3,74899,8e3,1,13,53,53,0,74899,1920,70,100,52.156237065915434
113.5,1984,3,1018910062,16.175303194147,93293,D4,4306050,54e4,93293,8484,1,16,78,78,0,93293,1927,84,85,46.15619607044473
103.1,0,3,1018917502,16.4291085824055,132377,R4,5522400,1079102,101838,11606,1,13,53,53,0,101838,1920,115,100,54.22730218582454
96.3,1987,3,1018920001,16.2983318098207,124351,D4,8068050,855e3,124351,10748,1,16,62,62,0,124351,1926,101,95,64.88126352019687
78.2,1988,3,1018920006,15.822742228802,95175,D4,3707550,63e4,95175,9284,1,15,52,52,0,95175,1926,92,80,38.95508274231678
86.3,1988,3,1018920013,15.6900353636078,75524,D3,3184650,675e3,75524,7676,1,12,47,47,0,75524,1907,76,92,42.16739049838462
81.1,0,3,1018920032,15.628894523289,75600,D4,3400650,9e5,75600,12615,1,6,55,55,0,75600,1951,100.92,115,44.982142857142854
119.4,1988,3,1018920049,16.3893047611218,109845,D4,4599900,945e3,109845,1e4,1,15,78,75,4270,105575,1924,90,100,41.87628021302745
117.1,1983,3,1018920064,15.787280916449,61344,D4,3415050,63e4,61344,5983,1,14,40,40,0,61344,1922,45,88,55.67048122065728
96.9,1984,3,1018930001,15.4573148422883,53297,D4,3533400,585e3,53297,5e3,1,13,50,50,0,53297,1917,50,90,66.29641443233203
116.6,1985,3,1018930003,16.4904728624906,124458,D3,7596000,585e3,124458,15183,1,11,41,41,0,124458,1905,152,100,61.03263751627055
79.6,1980,3,1018930032,16.1749756327063,132981,D4,8262900,675e3,132981,11259,1,16,80,80,0,132981,1922,71,150,62.135944232634735
43.7,1989,3,1018930035,15.6651420012025,145480,D4,5557950,63e4,145480,13755,1,14,101,101,0,145480,1922,94,150,38.204220511410504
124.8,1985,4,1018937501,16.923383096648,179274,RM,12072600,1719900,179274,20183,2,11,146,137,14168,165106,1920,90,200,67.34161116503229
124.6,1988,3,1018937502,16.3748384058456,103749,R4,3843899,585e3,86200,1e4,1,15,67,67,0,86200,1922,100,78,44.592795823665895
88.6,1987,3,1018940001,16.6261352052345,187588,D4,7923600,171e4,187588,24800,1,8,146,146,0,187588,1907,254,175,42.23937565302685
76.3,1988,3,1018940031,16.3005830273368,157300,D4,8413650,1161e3,157300,12850,1,15,108,108,0,157300,1924,101,125,53.48792116973935
48.2,0,8,1018940056,16.1397005747107,212e3,W6,11200950,1498500,212e3,17661,1,10,1,0,212e3,0,1970,171,94,52.83466981132076
100.1,1985,3,1018940067,16.5372263711264,151912,D4,6226650,9e5,151912,14243,1,15,115,115,0,151912,1929,102,142,40.988532834799095
110.5,0,4,1018947501,16.9444262260985,206780,RM,12083850,2004750,174081,17661,1,16,156,151,9678,164403,1926,164,100,69.41509986730316
84.9,1988,3,1018950001,15.7148852341224,78701,D4,3469050,675e3,78701,14664,1,6,58,58,0,78701,1920,104,158,44.07885541479778
100.5,1982,3,1018950038,16.152166153361,102951,D4,6027750,495e3,102951,12168,1,12,48,48,0,102951,1909,109,94,58.549698400209806
59.4,1989,3,1018950039,15.677886819406,108401,D3,3230550,351e3,108401,9942,1,12,57,57,0,108401,1910,104,102,29.801846846431307
114.9,0,3,1018950076,15.8929283657754,69485,D4,2884500,387450,69485,6625,1,13,76,76,0,69485,1910,57,122,41.51255666690653
134.4,1987,3,1018960001,16.7404058607249,138633,D4,5814900,9e5,138633,17490,1,13,104,104,0,138633,1920,76,194,41.94455865486572
137,0,8,1018960009,16.5822139329735,116103,W2,7321500,918e3,116103,20183,2,7,1,0,116103,0,1965,125,200,63.06038603653652
66.4,1987,3,1018960014,15.440743076297,76500,D4,3965400,45e4,64047,10092,1,9,63,63,0,64047,1920,100,82,61.913906974565556
111.5,1989,3,1018960043,17.1940859817501,263040,D3,13395600,144e4,263040,22480,1,15,178,178,0,263040,1925,123,188,50.926094890510946
15.3,0,4,1018960065,14.47567648738,126478,D6,4006350,72e4,126478,12614,1,12,107,105,12184,114294,1912,100,112,31.676259902908015
274.9,0,4,1018960072,17.0497267238234,92348,D6,7409250,598500,92348,10091,1,12,67,63,5350,86998,1912,100,87,80.23184042967904
76,1985,3,1018960074,15.5398473508749,73800,D3,1683000,405e3,73800,7569,1,12,45,45,0,73800,1908,73,80,22.804878048780488
182.7,1988,3,1018960083,16.2467592777109,62250,D3,3322800,472500,62250,7569,1,10,41,41,0,62250,1908,75,82,53.378313253012045
104.8,1989,3,1018960087,15.6840198114474,61819,D3,1830150,36e4,61819,5750,1,12,35,35,0,61819,1920,103,93,29.604975816496545
176.3,0,4,1018967501,16.3180986326401,69280,RM,5104949,1037249,69280,7569,1,12,50,46,5980,63300,1911,75,100,73.68575346420323
123.2,1963,3,1019010001,17.0447206399765,205030,D3,1867950,63e4,205030,35321,1,8,100,100,2500,202530,1920,197,168,9.110617958347559
181.6,0,4,1019017501,16.586216508902,87940,RM,3603729,227864,51671,17581,1,6,29,28,4631,47040,2004,,,69.74374407307774
142.5,0,4,1019027501,16.3437520424435,87940,RM,3270338,167687,36269,17581,1,6,24,23,2776,33493,2004,,,90.16895971766522
186.5,1989,5,1019090012,16.9319770636627,121e3,O1,10108800,1363500,121e3,20183,1,6,7,0,121e3,0,1940,100,202,83.54380165289257
200.5,0,5,1019107501,17.8857752806456,292132,RC,33741450,1598400,284579,41434,2,10,15,0,284579,0,2001,150,200,118.56619778690627
188.8,0,4,1019147503,16.3083573346802,64066,RM,3314250,54e4,59987,11411,1,7,50,48,9438,50549,2008,129,60,55.24947071865571
173.9,0,3,1019190026,17.1271077308653,157728,D4,4716900,236700,157728,24979,1,16,160,160,0,157728,1963,176,132,29.90527997565429
122.3,1983,2,1019210001,16.264735106321,94680,C1,3593250,179550,94680,22481,1,5,88,88,0,94680,1928,200,90,37.95152091254753
174.7,1989,4,1019220024,16.0823317800352,55230,D7,1276200,79200,55230,9411,1,7,32,28,5e3,50230,1910,88,136,23.107007061379687
147.9,0,4,1019230001,17.3159377005539,224e3,D6,7780050,425250,224e3,22400,1,10,144,138,11e3,213e3,2003,176.42,125,34.73236607142857
643.6,1987,3,1019230029,17.7095973713019,76307,D9,2146500,148500,76307,13193,2,7,36,32,9500,66807,1910,90,159,28.129791500124497
76.5,1972,3,1019237501,15.7155413024761,87400,R4,5161045,363144,65082,10092,1,7,47,47,0,65082,1892,100,94,79.3006514858179
140.5,1988,3,1019240021,16.9091193971537,156986,D4,6242400,420750,156986,42375,10,5,159,158,1200,155786,1900,128,79,39.76405539347458
155.8,0,4,1019247501,16.2615684907332,74087,RM,3380661,502209,74087,17305,1,8,66,64,10835,63252,2003,150,147,45.63096089732342
155,1984,3,1019250036,15.9154162727765,52680,D1,1530000,79650,52680,10092,1,6,45,45,0,52680,1940,99,89,29.043280182232348
107,1985,3,1019250050,15.7403730364071,64058,D1,1209600,100800,64058,11523,1,7,42,42,0,64058,1920,145,129,18.882887383308876
174.9,0,4,1019297504,17.0073784088605,139130,RM,11886305,1458008,44837,15078,1,12,170,44,4683,40154,2008,125,137,265.10036353904144
64.5,0,5,1019300030,16.1708664532932,163440,O3,13768650,1773e3,163440,12749,1,12,52,0,163440,0,1913,202,63,84.24284140969164
232.9,0,5,1019300037,16.5731551711704,67680,K2,5315400,1125e3,67680,22571,1,2,5,0,67680,0,1973,108,198,78.5372340425532
226.3,0,5,1019310021,17.4703501310079,170841,O1,13492350,1192500,170841,29975,1,6,13,0,170841,0,1971,150,172,78.97606546437916
146.3,0,4,1019320033,16.1832848135079,72957,D7,4028400,726750,72957,11791,1,7,47,46,12734,60223,2007,99.11,118,55.21608618775443
192.7,1988,4,1019330001,18.8651546703298,809377,D7,26666550,2074050,809377,332987,7,14,878,877,667,808710,1953,116,112,32.94700738963425
26.7,0,4,1019370001,14.2847614039398,59880,D7,1744200,157950,59880,19983,1,8,48,44,7200,52680,1972,116,76,29.128256513026052
108.1,1988,4,1019380050,16.7500971614798,174040,D7,3204000,368100,174040,27255,1,14,206,200,21002,153038,1973,264,95,18.40956102045507
136.7,1982,3,1019430001,16.4653861302314,103528,D1,6037650,454500,103528,20184,2,6,109,109,0,103528,1900,99,93,58.31900548643845
280.2,0,4,1019437503,17.503141117534,142577,RM,5887350,670500,147404,29427,1,8,122,116,0,147404,2005,,,39.94023228677648
155.1,1978,3,1019440018,16.1955233887302,69665,D9,3485250,272700,69665,12110,1,7,58,58,0,69665,1901,92,120,50.028708820785184
115.3,0,3,1019440036,15.6585996150879,54779,D9,3662100,508500,54779,22553,1,7,80,80,0,54779,1989,55.5,141,66.85226090290075
224.6,0,3,1019450001,16.3677207152894,57148,D1,1130850,227250,57148,10092,1,7,41,41,0,57148,1920,91,100,19.78809407153356
123.9,1981,4,1019450011,15.9463847693185,67976,D7,852750,227250,67976,10092,1,7,54,53,1200,66776,1901,101,95,12.544868777215488
164.5,1978,3,1019450061,16.0563102431905,57148,D1,1413900,227250,57148,10092,1,7,49,49,0,57148,1929,94,100,24.74102330790229
123,0,3,1019457502,16.1266588816188,82e3,R4,6773391,752849,90095,35320,1,6,48,48,4012,86083,2003,,,75.18054276041956
264.1,0,4,1019457504,17.6770399491754,18e4,RM,11667618,544953,153526,20183,1,12,93,91,44554,108972,2006,200,100,75.99766814741477
216.8,1971,4,1019460029,16.6756707294906,80555,D7,1054800,454500,80555,20183,1,5,79,76,8435,72120,1900,201,94,13.094159270063932
174.4,0,3,1019467501,16.2799446681149,67413,R4,4495501,518400,77828,22732,1,8,54,54,11633,66195,2006,150,100,57.76200082232616
127.8,0,4,1019477501,16.392096075042,102912,RM,4203000,513450,100359,20570,1,8,76,74,8789,91570,2003,201,64,41.87965204914357
139.9,1986,3,1019490061,16.0353029989848,65800,D1,841500,227250,65800,10092,1,7,48,48,0,65800,1910,101,94,12.788753799392097
131.4,1986,3,1019500014,16.5045002563277,112e3,D5,5463900,283950,112e3,12627,1,10,102,101,2238,109762,1925,116,98,48.784821428571426
102.2,0,4,1019507501,15.9317622896271,81213,RM,4802861,308706,81457,9142,1,10,54,52,11001,70456,2006,89,,58.96191855825773
209.8,0,5,1019510004,17.0788259463724,124576,O7,10156500,319950,124576,13690,1,9,1,0,124576,0,2002,52.33,130.17,81.52854482404315
103.1,0,4,1019510014,15.4694989167955,50706,D7,1416600,249750,50706,11100,1,6,38,32,6e3,44706,1921,101,107,27.937522186723466
352.4,0,5,1019510022,18.5090944705234,31e4,K6,37113300,2925e3,31e4,61660,1,4,15,0,31e4,0,1998,201,250,119.72032258064516
78.7,0,3,1019520043,15.3587695218285,59464,D4,945000,202950,59464,9010,1,7,48,47,1500,57964,1900,62,93,15.891968249697296
115.5,1987,3,1019520051,15.8405710166244,65598,D4,1212300,337050,65598,14988,1,6,65,65,0,65598,1901,100,140,18.480746364218422
108.1,1992,3,1019530012,15.9757967587455,80237,D9,2231550,499500,80237,22245,1,5,73,73,0,80237,1900,193,165,27.81198200331518
104.3,0,4,1019550026,16.8646795172006,202280,D7,6628950,913500,202280,44962,3,8,209,205,6720,195560,1980,198.67,74,32.771158789796324
175.3,0,4,1019580001,17.8923587847534,336334,D7,10985850,1467e3,336334,65212,4,29,315,311,11839,324495,1926,158,83,32.66351305547462
130,0,4,1019590001,17.5787606640143,331448,D6,7007850,1210500,331448,53798,1,19,262,260,33421,298027,1975,203,292,21.143135574811133
216.2,0,8,1019610039,18.3311303974148,422915,W6,31635450,2178e3,422915,62064,1,12,1,0,422915,0,1970,226,63,74.80332927420403
29,1986,3,1019620019,15.5215750560874,189905,D9,11852550,508500,189905,17661,1,15,288,285,12785,177120,1925,98,164,62.41304862957794
9.8,1986,4,1019620026,13.1809718505111,54100,D7,1722150,221850,54100,12615,1,6,57,56,4400,49700,1925,124,86,31.83271719038817
15.9,0,3,1019620044,13.7069512650024,56423,D9,3154050,166050,56423,9275,1,9,80,80,0,56423,1920,150,47,55.900076210056184
7.9,1988,3,1019620056,13.6776406246107,110280,D9,2600550,427950,110280,22456,1,6,69,66,13900,96380,1910,160,130,23.581338411316647
99,1987,3,1019620061,15.6748286706658,64842,D1,2760750,292050,64842,15e3,1,6,87,87,0,64842,1926,150,87,42.576570741186266
172.1,0,4,1019620070,16.532929131836,87979,D6,4448250,312300,87979,12138,1,10,115,111,6159,81820,1913,80,142,50.5603609952375
45.7,1984,4,1019630001,15.238810175116,90827,D6,3570300,311850,90827,12615,1,10,80,78,3697,87130,1914,100,115,39.30879584264591
14.7,1974,3,1019630016,13.6707645155722,58860,D3,2154150,387e3,58860,13275,1,6,70,70,0,58860,1910,102,116,36.59785932721712
64.9,0,3,1019630019,15.7664309916977,108400,D3,4620150,369900,108400,17584,1,9,87,87,0,108400,1912,99,155,42.621309963099634
166.8,0,3,1019630025,15.9409641226362,50220,D4,2911500,175050,50220,11908,1,6,55,55,0,50220,1912,118,84,57.97491039426523
262.7,0,4,1019630030,16.8486714205452,79036,D6,8044200,389700,79033,10092,1,15,62,58,3314,75719,1968,102,100,101.78279959004466
22.3,1986,3,1019630048,14.2920866660739,72222,D1,2639250,298800,72222,16381,1,6,52,52,0,72222,1910,105,152,36.543573980227634
167.5,0,4,1019640001,18.5877644589458,705584,D7,25907400,5265450,705584,339250,4,21,546,543,3e3,702584,1955,229,39,36.71766933490555
106.7,2006,6,1019670040,16.3980580028949,124e3,E9,4334850,324e3,124e3,17950,2,6,3,0,124e3,0,1911,100,200,34.958467741935486
20,2007,6,1019670045,14.2430241355891,76672,F9,2051007,1537200,76672,26897,4,5,6,0,76672,0,1980,50,106,26.7504043196995
175.8,1985,3,1019690029,16.1977966017781,61602,D1,840150,140850,61602,14438,1,6,48,48,0,61602,1920,135,82,13.638355897535794
133.3,0,3,1019690034,15.9210518437117,61602,D1,942750,157050,61602,14438,1,6,48,48,0,61602,1920,135,82,15.303886237459823
146.2,0,4,1019690040,16.0869207234896,66300,D7,2414700,234450,66300,14288,1,6,74,71,3e3,63300,1926,96,127,36.42081447963801
116.8,1986,3,1019690048,15.8794566630699,67440,D1,1494450,235350,67440,14288,1,6,61,61,0,67440,1926,97,127,22.159697508896798
91.3,1985,3,1019690050,15.5692225135713,63264,D1,2637900,292500,63264,14438,1,6,83,83,0,63264,1926,135,82,41.6966995447648
154.3,1989,3,1019690055,16.0939704853395,63264,D1,1146600,265050,63264,15538,1,6,50,50,0,63264,1920,135,82,18.124051593323216
8.1,1950,3,1019750029,14.030057262053,153e3,D9,5986800,711e3,153e3,25125,2,9,356,356,15800,137200,1901,201.83,125,39.129411764705885
6.7,1989,3,1019760020,13.2120841473385,81632,D3,3486600,337500,81632,14525,1,8,110,110,0,81632,1911,150,79,42.711191689533514
14.6,1982,4,1019760036,13.5189540237046,50916,D7,2276100,613800,50916,9092,1,6,53,52,4820,46096,1926,91,86,44.70304030167335
135.3,0,3,1019780001,18.9768531978402,1288976,D4,54843300,4635e3,1288976,375650,7,21,997,985,179211,1109765,1956,51,180,42.54796055163168
165.4,1960,3,1019840001,19.1795724927701,1291359,D3,31389300,5804550,1291359,534775,6,20,1272,1272,0,1291359,1959,,,24.307183362643542
60.3,1990,5,1019860065,16.2222622421719,184044,O9,11754900,549e3,184044,30675,1,8,11,0,184044,0,1927,199,185,63.870052813457654
34.7,1989,4,1019870001,14.4600993849846,54905,K4,2494800,468e3,54905,17984,1,5,2,0,54905,0,1918,199,90,45.43848465531372
5.6,2009,6,1019880001,12.5515442659482,50452,E7,2534400,404550,50452,17984,1,3,5,0,50452,0,1914,199.92,90,50.23388567351146
226.9,0,4,1019880074,16.3643614195105,56379,D7,2103750,485550,56379,11990,1,6,42,36,5500,50879,1909,90.92,110,37.31442558399404
156,1987,8,1019890001,18.5796958020561,751510,W6,74795400,4635e3,751510,151100,7,14,1,0,751510,0,1901,250,40,99.52681933706803
180.1,1956,8,1019890050,16.7412641743042,103544,W6,9179100,1413e3,103544,38866,1,6,1,0,103544,0,1897,200,160,88.64926987560844
35.4,1987,3,1019900001,15.4782925924006,148982,D4,5701950,351e3,148982,15750,1,13,106,106,740,148242,1910,92,172,38.272744358378866
0.1,0,3,1019900005,8.62980733578537,55960,D3,1785600,194400,55960,8400,1,10,27,27,0,55960,1909,119.75,53,31.908506075768408
8,1988,3,1019900010,13.0604879736862,58750,D3,1721700,194400,58750,8400,1,10,47,47,2e3,56750,1910,84,94,29.305531914893617
132.7,1988,3,1019900013,15.8919226153872,60104,D3,1683900,175050,60104,7815,1,11,32,32,0,60104,1910,78,80,28.016438173832025
4.7,1988,3,1019900029,12.767913955154,74634,D3,2312100,232650,74634,1e4,1,11,44,44,0,74634,1911,100,80,30.979178390545865
93.3,1982,3,1019900040,15.6559696158313,67518,D3,3157650,233100,67518,1e4,1,9,38,38,0,67518,1910,98,100,46.76752865902426
0.3,1989,3,1019900044,9.61820260468407,50120,D3,1419300,135450,50120,6250,1,12,25,25,0,50120,1910,63,78,28.31803671189146
7.3,0,3,1019900050,12.8100497571644,50120,D3,1702800,136350,50120,6250,1,12,25,25,0,50120,1910,63,78,33.97446129289705
0.5,1988,3,1019900061,10.2894299941554,58840,D3,1745550,193500,58840,8400,1,10,31,31,0,58840,1909,84,80,29.66604350781781
12.2,1988,3,1019900064,13.5130900057483,60576,D3,1682550,174600,60576,7615,1,12,25,25,0,60576,1910,59,108,27.775851822503963
9.2,1988,3,1019900067,13.1353096120923,55056,D3,1735200,147150,55056,6935,1,12,25,25,0,55056,1910,59,98,31.51700087183958
163.8,1992,8,1019910001,18.3541408614265,571200,M9,52260300,972e3,571200,32367,1,19,82,0,571200,0,1958,162,200,91.4921218487395
257.9,0,8,1019910032,18.0196232480347,259640,M1,28091700,2812500,259640,76371,3,19,2,0,259640,0,1927,123.58,53,108.19480819596365
114,1987,8,1019930001,16.5888764781075,140460,W6,13818150,1200600,140460,34908,1,6,8,2,140460,0,1924,104,200,98.37782998718497
145.1,1987,3,1019930023,15.9901661611929,60642,D4,3811050,284850,60642,14092,1,6,60,60,0,60642,1940,141,85,62.845057880676755
150.1,1982,3,1019930096,15.9275168406865,55062,D4,1698750,289350,55062,11967,1,6,45,41,3e3,52062,1926,111,100,30.851585485452762
124.9,1989,3,1019940038,16.4367576440252,110111,D9,4618350,54e4,110111,24950,1,12,159,159,0,110111,1961,125,186,41.94267602691829
82.5,1988,4,1019940072,15.428603781601,60828,D7,2554200,314550,60828,13650,1,6,59,58,1e3,59828,1925,140,90,41.99053067666206
95,1988,4,1019940081,15.3912200071903,50886,D7,1991250,255150,50886,11020,1,6,61,60,1e3,49886,1925,104,95,39.13158825610188
104,1986,3,1019950001,15.6221980477766,58560,D4,2247300,233100,58560,13513,1,6,50,50,0,58560,1926,87,121,38.37602459016394
96.3,1987,4,1019950016,15.5355976404372,57996,D7,3930300,405e3,57996,13906,1,6,94,93,800,57196,1907,93,132,67.76846679081316
48.5,1982,8,1019950044,15.3533963983781,95974,W6,5955300,918e3,95974,27609,1,4,2,0,95974,0,1934,184,150,62.05118052805968
109.4,0,3,1019950053,17.1500039894165,256528,D3,7019100,585e3,256528,21075,1,26,146,146,78896,177632,1968,85,126,27.36192540385455
119.4,1981,3,1019950077,15.8501794992467,64068,D4,2583450,290700,64068,15299,1,6,68,68,0,64068,1910,75,171,40.323562464881064
299,1997,5,1019980017,17.9553063830903,21e4,O9,14195700,945e3,21e4,34970,1,6,6,0,21e4,0,1924,175,200,67.59857142857143
104.8,1998,4,1019990036,15.5364955696229,53340,D7,1800450,206100,53340,10625,1,6,55,50,3650,49690,1905,73,112,33.75421822272216
80.4,0,6,1020010001,15.6860283411545,80742,E7,2851200,292050,80742,6490,1,14,1,0,80742,0,1928,50,123,35.31247677788512
189.3,1980,2,1020010038,16.8188200914389,106456,C1,3778650,765e3,106456,30883,8,5,187,187,0,106456,1926,76,90,35.49494626888104
106.6,1987,3,1020010060,15.4965918422039,50388,D4,958050,193950,50388,11500,1,6,42,42,0,50388,1926,155,78,19.013455584663014
82.2,0,6,1020010120,15.7784990385543,86625,E7,3548250,562050,86625,12490,1,7,1,0,86625,0,1925,99.92,125,40.96103896103896
116.1,0,3,1020019005,18.9371883331359,1443724,D3,48697200,6974550,1443724,299208,5,35,1193,1193,53400,1390324,1975,325,515,33.730269774555246
243.4,0,4,1020020033,16.5042780365964,60450,D7,1665450,326250,60450,12490,1,6,55,44,7500,52950,1906,110,98,27.550868486352357
103.8,1987,4,1020020034,15.6596514493541,60912,D7,2004300,283500,60912,12490,1,6,51,44,7500,53412,1926,100,113,32.9048463356974
249.2,1993,4,1020020050,16.5088901500083,59316,D7,2119950,18e4,59316,12490,1,6,48,40,7e3,52316,1926,99.92,115,35.739935261986645
253.1,1987,3,1020020067,16.4274080324192,53832,D1,3232800,215550,53832,11131,1,6,36,36,0,53832,1920,102,108,60.05349977708426
127.7,1987,3,1020020069,15.8815365623921,61812,D1,1120050,189450,61812,13400,1,6,39,39,0,61812,1905,100,132,18.120267909143855
195.2,1987,3,1020020101,16.1949144597577,55320,D1,1226700,191250,55320,8493,1,6,41,41,0,55320,1926,100,116,22.17462039045553
128.1,0,4,1020070036,15.7839519611664,55890,D7,3260700,281250,55890,12490,1,6,72,68,5e3,50890,1910,95,112,58.34138486312399
127.7,1986,2,1020080006,15.9300555142098,64885,C4,3236400,393300,64885,17485,1,5,133,133,0,64885,1927,172,85,49.879016721892576
191.1,1986,3,1020080013,16.8760017143119,111659,D9,4712400,1462500,111659,64974,2,3,126,126,0,111659,1939,198,59,42.203494568283794
109.9,1987,3,1020090012,15.8630665016366,70509,D1,665100,306e3,70509,13590,1,7,55,55,0,70509,1903,110,88,9.43283836106029
