"GFA","Occupancy","Age","NumBldgs","NumFloors","UnitsTotal","UnitsRes","ENERGYSTARScore","SourceEUI","SiteEUI","SiteEnergy","SourceEnergy"
129990,100,39,1,5,86,86,52,126.9,88.8,11543112,16495731
155662,100,54,1,13,184,184,NA,150.9,110.3,17169518.6,23489395.8
139328,100,17,2,6,104,104,35,144.4,90.9,12664915.2,20118963.2
92244,100,17,1,12,68,68,55,133.5,84.7,7813066.8,12314574
92406,100,17,1,12,75,75,70,119.2,78.4,7244630.4,11014795.2
64753,100,17,1,7,49,48,33,151.2,95.7,6196862.1,9790653.6
68402,100,17,1,7,48,48,49,134.6,83.7,5725247.4,9206909.2
92455,100,17,1,12,71,71,41,132.1,84.2,7784711,12213305.5
93642,95,10,1,12,68,68,2,216.3,116,10862472,20254764.6
112048,95,4,1,12,64,62,57,127.8,65.6,7350348.8,14319734.4
157183,100,17,2,8,112,112,82,106.2,79.6,12511766.8,16692834.6
93105,100,17,1,12,63,63,65,120.6,77.3,7197016.5,11228463
167846,100,82,1,6,157,157,3,194.2,109.9,18446275.4,32595693.2
404100,100,55,1,20,383,383,27,153.2,107.1,43279110,61908120
288500,100,58,1,16,208,208,52,109.2,71,20483500,31504200
167846,100,82,1,6,159,159,75,105.8,76.3,12806649.8,17758106.8
151239,100,56,1,6,120,118,90,84.4,58.7,8877729.3,12764571.6
94500,100,77,1,6,69,69,75,81.2,60.2,5688900,7673400
55530,100,2,1,6,29,27,100,60,31.7,1760301,3331800
63000,100,79,1,6,49,49,76,97,65.2,4107600,6111000
66700,100,78,1,6,38,38,52,103.8,69,4602300,6923460
197742,100,47,1,7,188,188,92,89.8,59.1,11686552.2,17757231.6
196782,100,47,1,7,188,188,92,90.7,59.1,11629816.2,17848127.4
69550,100,47,1,7,72,72,91,92.4,61.4,4270370,6426420
74025,100,56,1,6,95,95,99,88.1,80.9,5988622.5,6521602.5
111352,100,75,1,6,91,91,82,91,66.9,7449448.8,10133032
78778,100,90,1,6,97,89,64,142.4,97.3,7665099.4,11217987.2
144050,100,55,1,6,148,148,83,109,75.2,10832560,15701450
81745,100,18,2,4,152,0,2,214.9,87.6,7160862,17567000.5
114258,100,55,1,6,105,105,66,104.8,76,8683608,11974238.4
106440,100,53,1,8,112,112,76,112.7,75.2,8004288,11995788
190997,100,31,15,3.5,135,135,35,100.9,69.6,13293391.2,19271597.3
290160,100,62,4,6,240,240,100,72,37.8,10968048,20891520
145000,100,56,1,6,157,157,97,121.8,83.6,12122000,17661000
78438,100,47,1,6,76,76,81,100.4,62.2,4878843.6,7875175.2
87446,100,47,1,7,78,78,87,92,61.4,5369184.4,8045032
51112,90,10,1,5,46,43,87,115.9,53.5,2734492,5923880.8
153192,100,52,1,6,153,153,58,135.7,89.6,13726003.2,20788154.4
157500,100,51,2,6,153,153,71,123.4,86.9,13686750,19435500
61299,100,47,1,7,57,57,57,123.7,73.5,4505476.5,7582686.3
167440,100,57,1,7,172,172,72,113.9,75.3,12608232,19071416
144750,100,45,1,7,134,134,57,105.4,68.7,9944325,15256650
110000,100,55,1,7,100,100,46,130.5,90.2,9922000,14355000
267505,100,64,4,6,264,264,60,120.5,82.1,21962160.5,32234352.5
174294,100,64,3,6,162,162,57,133.6,91.6,15965330.4,23285678.4
228309,100,4,2,32,309,306,85,115.4,69.7,15913137.3,26346858.6
68827,100,9,1,4,60,57,5,163.6,94.7,6517916.9,11260097.2
190439,100,5,1,12,202,199,NA,184.2,80.5,15330339.5,35078863.8
227195,100,10,1,11,179,177,93,77,50,11359750,17494015
73639,100,11,1,8,80,80,68,112.9,82,6038398,8313843.1
155680,100,10,1,8,121,121,79,99.8,50.9,7924112,15536864
62425,100,62,1,8,37,35,100,72.8,23.2,1448260,4544540
74097,100,12,1,5,47,47,59,109.5,50,3704850,8113621.5
120638,100,10,1,12,157,132,80,114.5,44.8,5404582.4,13813051
105137,100,7,1,12,76,76,60,125.3,60.1,6318733.7,13173666.1
66926,95,9,1,12,49,48,43,117.5,59.3,3968711.8,7863805
61484,100,11,1,13,56,54,29,147.4,60.8,3738227.2,9062741.6
84757,100,10,1,12,86,72,46,137.8,64.1,5432923.7,11679514.6
380502,100,97,1,8,256,237,8,161.1,87.7,33370025.4,61298872.2
467329,100,86,5,6,472,472,NA,137.3,107.2,50097668.8,64164271.7
171325,100,56,1,6,158,158,86,99.3,68.2,11684365,17012572.5
395000,100,66,17,6,426,426,92,102.7,74.9,29585500,40566500
75075,100,85,1,6,73,73,94,87.5,82,6156150,6569062.5
76320,100,75,1,6,99,99,58,142.3,100.9,7700688,10860336
70900,100,87,1,6,82,75,34,139.6,100.9,7153810,9897640
57946,100,89,1,6,73,67,29,155.8,109.1,6321908.6,9027986.8
77300,100,86,1,6,107,106,17,150.4,118.4,9152320,11625920
78000,100,86,1,6,96,96,80,109.8,73.8,5756400,8564400
80000,100,86,1,6,96,96,89,97.3,63.3,5064000,7784000
73278,100,86,1,6,95,95,27,167.8,107.3,7862729.4,12296048.4
53000,100,90,1,6,72,72,55,139.7,97.7,5178100,7404100
53840,100,89,7,4,82,82,34,163.1,124.4,6697696,8781304
154836,100,85,2,6,176,175,88,99.3,71.2,11024323.2,15375214.8
58650,100,75,1,6,69,68,33,130,95,5571750,7624500
58000,100,89,8,4,86,86,17,182.7,140.9,8172200,10596600
61056,100,75,1,6,60,60,80,107.8,80.1,4890585.6,6581836.8
67869,100,91,8,4,97,88,23,158.2,107.3,7282343.7,10736875.8
68248,100,77,1,6,71,71,77,98.6,68.9,4702287.2,6729252.8
65687,100,90,1,6,73,72,38,128.2,94.9,6233696.3,8421073.4
70000,100,88,1,6,94,94,95,92,85.2,5964000,6440000
83405,100,87,1,6,94,94,77,108,78.1,6513930.5,9007740
151450,100,79,1,6,154,154,80,95.9,70.1,10616645,14524055
60000,100,81,1,6,61,61,86,93.7,62.5,3750000,5622000
57486,100,81,1,6,52,52,90,84.3,57.3,3293947.8,4846069.8
64819,100,81,1,6,60,60,74,111,82.2,5328121.8,7194909
79830,100,86,1,6,95,94,54,132.8,97.9,7815357,10601424
62417,100,87,1,6,60,55,82,91.7,68.7,4288047.9,5723638.9
84000,100,86,1,6,93,93,38,128.4,95.7,8038800,10785600
61950,100,87,1,6,70,70,30,101.3,74.8,4633860,6275535
84070,100,81,2,6,95,88,76,98.9,64.4,5414108,8314523
65820,100,76,1,6,60,60,20,146.5,119.3,7852326,9642630
65280,100,76,1,6,60,60,1,212.2,181.4,11841792,13852416
68495,100,47,1,6,60,60,81,99.6,71.8,4917941,6822102
78330,100,89,1,6,77,72,83,107.5,67.8,5310774,8420475
68495,100,47,1,6,60,60,86,94.6,68.4,4685058,6479627
82628,100,86,1,6,100,100,42,132.9,97.6,8064492.8,10981261.2
89781,95,89,1,6,110,109,61,134.1,98.6,8852406.6,12039632.1
77373,100,83,1,6,84,79,NA,126.9,92.9,7187951.7,9818633.7
77524,100,53,1,7,93,93,66,107.1,72.2,5597232.8,8302820.4
66216,95,91,4,4,92,90,41,141.3,87,5760792,9356320.8
59274,100,77,1,6,54,54,60,113.8,79.9,4735992.6,6745381.2
447492,100,86,9,6,493,493,NA,91.7,53.3,23851323.6,41035016.4
258500,100,80,4,7,262,262,100,61.8,43,11115500,15975300
77164,100,81,1,6,96,96,74,100.3,69.1,5332032.4,7739549.2
75255,100,80,1,6,60,60,83,92.6,66.6,5011983,6968613
77164,100,86,1,6,94,94,61,110.7,80.6,6219418.4,8542054.8
59920,100,79,1,6,64,64,2,173.9,112.8,6758976,10420088
79000,100,76,1,6,85,85,16,151.6,116.7,9219300,11976400
79000,100,76,1,6,83,83,5,175.2,98.9,7813100,13840800
97961,100,78,1,6,84,84,73,102.2,74.1,7258910.1,10011614.2
97020,100,85,1,6,89,88,82,103.1,73.6,7140672,10002762
52000,95,87,1,6,74,74,74,131.9,99.4,5168800,6858800
66714,100,85,1,6,77,77,60,126.8,90.4,6030945.6,8459335.2
58500,100,80,1,6,52,52,91,84.3,62.1,3632850,4931550
67775,100,63,1,7,70,68,NA,83.8,56.6,3836065,5679545
53000,95,86,1,6,71,71,71,132.1,95.4,5056200,7001300
53500,100,11,1,6,36,31,8,172.9,79.4,4247900,9250150
69348,100,78,1,6,59,59,55,118.8,91.6,6352276.8,8238542.4
108457,100,95,1,6,124,113,NA,94,66.2,7179853.4,10194958
59626,100,86,1,6,70,70,80,103.6,80,4770080,6177253.6
64758,100,80,2,6,58,58,72,108.3,78.8,5102930.4,7013291.4
63492,100,80,1,6,59,59,57,121.9,93.2,5917454.4,7739674.8
68134,100,79,1,6,59,59,62,109.6,82.9,5648308.6,7467486.4
67626,100,79,1,6,63,60,NA,122.4,90.4,6113390.4,8277422.4
58800,95,82,1,6,60,60,33,132.3,99.1,5827080,7779240
52499,100,66,1,6,61,61,74,115.9,85.1,4467664.9,6084634.1
73329,100,47,1,6,77,76,97,79.4,53.1,3893769.9,5822322.6
114468,100,59,1,6,140,140,43,135.9,98.6,11286544.8,15556201.2
82301,100,47,2,6,82,82,95,87.1,57.4,4724077.4,7168417.1
115404,100,47,1,7,120,120,80,109.7,70.8,8170603.2,12659818.8
408210,0,2,1,25,284,284,90,77.5,31.8,12981078,31636275
59450,100,11,1,14,64,64,67,130.3,69.8,4149610,7746335
53696,100,3,1,15,48,48,86,93.6,40.5,2174688,5025945.6
62797,100,6,1,6,62,62,18,148,84.3,5293787.1,9293956
70800,100,87,1,6,77,71,7,183.1,128.5,9097800,12963480
61000,100,88,1,6,66,60,NA,178.4,125.1,7631100,10882400
86368,100,88,1,6,72,72,72,100.8,76.3,6589878.4,8705894.4
143674,100,4,1,6,82,80,100,48,29.4,4224015.6,6896352
159821,100,3,1,17,118,117,58,112.1,60.4,9653188.4,17915934.1
65000,100,7,1,10,87,86,72,129.3,78.8,5122000,8404500
88000,100,10,1,15,146,143,14,214.9,110.2,9697600,18911200
53133,100,10,1,12,41,39,10,161.7,96.2,5111394.6,8591606.1
73500,100,12,1,10,68,66,NA,133.3,77.5,5696250,9797550
130898,100,10,1,17,123,121,8,178.9,99.8,13063620.4,23417652.2
96484,85,89,1,12,104,103,69,106,43.3,4177757.2,10227304
137771,95,5,1,27,142,142,77,108.4,74.8,10305270.8,14934376.4
72449,100,7,1,7,75,75,63,135.3,70.2,5085919.8,9802349.7
63120,90,6,1,8,79,79,25,158.2,83,5238960,9985584
71588,100,9,1,7,73,73,58,153.1,93.7,6707795.6,10960122.8
84000,80,3,2,8,81,81,47,111.4,45.6,3830400,9357600
212639,100,42,1,8,171,171,NA,110.9,74.4,15820341.6,23581665.1
444000,100,59,7,14,364,364,100,63.8,60.8,26995200,28327200
77372,100,25,1,7,100,100,88,97.2,59.7,4619108.4,7520558.4
67870,100,16,1,10,63,60,50,149.9,77.7,5273499,10173713
69100,100,1,1,7,62,62,97,69.7,41.7,2881470,4816270
56000,100,89,1,6,78,74,8,200.7,141.6,7929600,11239200
92595,100,13,1,11,88,88,NA,106.9,70.3,6509428.5,9898405.5
575076,100,67,14,15,730,728,31,181.6,121.6,69929241.6,104433801.6
65652,100,54,1,7,74,72,5,209.9,129.9,8528194.8,13780354.8
202800,100,38,1,11,241,241,71,114.6,80.3,16284840,23240880
69154,100,54,1,6,79,79,NA,122.1,83.2,5753612.8,8443703.4
152204,100,80,1,6,101,87,95,69.9,50.8,7731963.2,10639059.6
53796,95,91,1,4,87,87,39,158.6,141.3,7601374.8,8532045.6
97714,100,82,1,6,120,120,19,166.3,120.7,11794079.8,16249838.2
55375,90,88,1,6,76,76,71,124.1,85.9,4756712.5,6872037.5
99350,100,54,1,6,120,120,NA,119.2,85.7,8514295,11842520
70944,100,61,1,6,72,72,70,111.5,76.5,5427216,7910256
95940,100,57,1,6,116,116,53,142.9,104.3,10006542,13709826
111963,100,47,1,6,122,122,93,88.2,57.4,6426676.2,9875136.6
93964,100,77,1,6,91,91,78,109.9,81.3,7639273.2,10326643.6
93964,100,77,1,6,91,91,87,99.6,72.7,6831182.8,9358814.4
52959,100,67,2,6,74,74,85,130.7,105.7,5597766.3,6921741.3
70539,100,58,1,6,73,73,NA,127.3,91.5,6454318.5,8979614.7
52000,100,87,1,6,72,72,80,113.3,83.9,4362800,5891600
109042,100,53,1,6,120,120,76,101.6,66,7196772,11078667.2
52490,100,78,1,6,76,76,57,126.5,88.7,4655863,6639985
59837.4,100,86,1,6,84,84,52,141.8,111.1,6647935.14,8484943.32
73080,100,88,1,6,84,84,34,145.1,100.1,7315308,10603908
60696,100,91,2,4,83,67,NA,145.4,84.3,5116672.8,8825198.4
102044,100,10,1,7,66,65,35,127.6,53.5,5459354,13020814.4
98500,100,88,1,7,101,96,NA,99.5,75.8,7466300,9800750
50232,95,88,1,6,70,70,58,146.9,99.6,5003107.2,7379080.8
62790,100,86,1,6,82,82,43,136.3,96.1,6034119,8558277
72591,100,7,1,7,91,81,54,139.5,57,4137687,10126444.5
68770,100,53,1,6,81,81,76,113.3,91.5,6292455,7791641
50000,100,78,1,6,60,60,80,107.9,78.6,3930000,5395000
71166,100,87,1,6,84,84,86,99.8,73.7,5244934.2,7102366.8
61016,100,89,1,6,61,61,73,108.9,81.3,4960600.8,6644642.4
64576,100,94,1,6,72,71,NA,117.2,89,5747264,7568307.2
70527,100,83,1,6,72,72,68,112.9,85.2,6008900.4,7962498.3
52500,100,86,2,6,66,60,NA,119.2,81.3,4268250,6258000
51431,100,86,1,6,60,60,67,118.5,87.9,4520784.9,6094573.5
69075,100,99,1,5,79,75,NA,162.3,126,8703450,11210872.5
93669,100,87,1,6,110,110,100,41.2,15.6,1461236.4,3859162.8
438423,100,94,16,5,618,617,31,162.9,106.3,46604364.9,71419106.7
190200,100,10,1,15,184,184,56,117.2,70.5,13409100,22291440
88000,100,88,1,6,116,116,69,122.8,84.2,7409600,10806400
87396,100,88,1,6,116,116,NA,133.2,100.1,8748339.6,11641147.2
66100,100,52,2,6,83,83,49,144.1,106.5,7039650,9525010
127338,100,9,2,14,117,117,100,45.5,28.2,3590931.6,5793879
217710,100,97,2,5,193,188,18,142.4,70.3,15305013,31001904
50100,100,88,1,6,59,59,64,108.3,79.8,3997980,5425830
62283,100,68,2,3,84,84,NA,87.6,80.7,5026238.1,5455990.8
124710,100,67,15,3,168,168,100,64.3,57.3,7145883,8018853
131250,80,45,1,8,108,108,68,116.9,68.2,8951250,15343125
214836,100,26,1,23,409,409,55,207.1,66,14179176,44492535.6
112482,80,48,1,6,128,128,86,105.5,70.9,7974973.8,11866851
136000,100,48,1,15,208,208,13,227.9,144,19584000,30994400
21888,100,78,8,2,16,16,NA,86.3,59.7,1306713.6,1888934.4
204459,100,78,75,2,150,150,100,48,34.6,7074281.4,9814032
95928,100,78,35,2,70,70,92,70.7,53.8,5160926.4,6782109.6
48126,100,78,17,2,34,34,93,70.7,62.4,3003062.4,3402508.2
64416,100,78,24,2,48,48,93,70.7,63.9,4116182.4,4554211.2
127050,100,78,46,2,92,92,83,79.9,65.7,8347185,10151295
97344,100,78,35,2,70,70,85,79.1,55,5353920,7699910.4
90374,100,78,7,2,75,75,93,68.7,57.5,5196505,6208693.8
124374,100,78,11,2,105,105,88,74.8,65,8084310,9303175.2
125961,100,78,11,2,99,99,NA,79,61.8,7784389.8,9950919
103852,100,69,13,3,128,128,87,100.4,60.8,6314201.6,10426740.8
77889,100,69,13,3,129,129,59,145.8,84.9,6612776.1,11356216.2
67072,100,21,1,3,94,93,77,102.7,64.7,4339558.4,6888294.4
624000,100,82,11,6,970,966,54,157.8,110,68640000,98467200
126448,100,76,1,6,113,113,65,110.2,69.8,8826070.4,13934569.6
64356,100,56,1,6,69,69,77,98,65.6,4221753.6,6306888
67022,100,76,1,6,59,59,78,111.3,82.9,5556123.8,7459548.6
67022,100,76,1,6,59,59,95,87.3,64.6,4329621.2,5851020.6
56344,100,53,1,6,74,74,50,147.9,100.6,5668206.4,8333277.6
67810,100,52,1,6,74,73,75,110.7,78.9,5350209,7506567
82338,100,55,1,6,84,75,9,186.4,106.2,8744295.6,15347803.2
67810,100,52,1,6,74,74,41,139.1,88.9,6028309,9432371
67810,100,52,1,6,74,74,55,127.4,90.3,6123243,8638994
149414,100,55,1,7,130,126,25,138.1,104,15539056,20634073.4
81128,100,55,1,6,83,82,71,110.5,78.7,6384773.6,8964644
162450,100,93,4,5,181,181,96,128.7,95.3,15481485,20907315
55500,100,85,1,6,64,64,29,139.6,93.9,5211450,7747800
164640,100,93,6,5,234,234,73,141.9,105.6,17385984,23362416
148066,100,59,1,6,145,145,99,65.1,37.9,5611701.4,9639096.6
145379,100,61,1,6,147,147,100,41.5,16.8,2442367.2,6033228.5
52290,100,89,1,6,77,77,51,149,118,6170220,7791210
107000,100,77,1,6,105,105,84,137.1,105.9,11331300,14669700
122840,100,66,8,3,67,67,57,77.7,45.7,5613788,9544668
542151,100,54,3,12,442,442,53,109.9,73.4,39793883.4,59582394.9
227577,100,45,1,10,224,224,15,160.6,124,28219548,36548866.2
106308,95,81,1,6,96,96,90,91.6,66,7016328,9737812.8
176000,100,66,5,6,216,216,99,76,66.6,11721600,13376000
107952,100,80,1,6,83,83,43,128.4,96.3,10395777.6,13861036.8
90950,100,67,1,6,96,96,55,117.5,84.5,7685275,10686625
195615,100,66,5,6,270,270,100,45.2,14.9,2914663.5,8841798
60000,100,54,1,6,75,75,50,145.6,87.9,5274000,8736000
69445,100,80,1,6,65,65,46,122.6,94.8,6583386,8513957
58278,100,83,1,6,55,55,77,109.7,82.4,4802107.2,6393096.6
141824,100,57,2,6,161,161,91,107.7,79.6,11289190.4,15274444.8
97170,100,82,1,6,96,96,86,94.4,70,6801900,9172848
69670,100,87,1,6,66,66,59,112.6,82.4,5740808,7844842
96000,100,67,1,6,109,108,66,124.9,89.8,8620800,11990400
104000,100,25,1,6,120,120,95,76,30.4,3161600,7904000
145366,100,68,1,6,122,122,93,108.8,80.3,11672889.8,15815820.8
109606,100,78,1,6,96,96,94,83.7,56.3,6170817.8,9174022.2
91000,100,67,1,6,96,96,73,112.4,78.9,7179900,10228400
113990,100,66,2,6,162,162,86,115.4,82.4,9392776,13154446
118398,100,76,1,6,97,97,93,93,66.4,7861627.2,11011014
109498,100,66,1,6,135,132,86,112.6,77.9,8529894.2,12329474.8
75833,100,78,1,6,60,60,78,91.6,67.9,5149060.7,6946302.8
75833,100,78,1,6,60,60,78,91.9,68.1,5164227.3,6969052.7
75833,100,78,1,6,60,60,74,94.9,69,5232477,7196551.7
75833,100,78,1,6,60,60,74,95.2,70.3,5331059.9,7219301.6
75833,100,78,1,6,60,60,86,85,63.8,4838145.4,6445805
75833,100,78,1,6,60,60,80,89.9,66.4,5035311.2,6817386.7
178100,100,62,1,6,150,148,NA,101.6,70,12467000,18094960
50996,100,78,1,6,47,47,77,98.1,72.9,3717608.4,5002707.6
53496,100,78,1,6,41,41,96,74.9,53,2835288,4006850.4
68000,100,75,1,6,96,96,26,179.2,129,8772000,12185600
57888,100,66,1,6,66,66,40,138.2,96.8,5603558.4,8000121.6
100177,100,80,1,6,83,83,60,118.1,83.4,8354761.8,11830903.7
109592,100,80,1,6,84,84,99,92.5,65.4,7167316.8,10137260
69387,100,80,1,6,52,52,50,112.4,85.8,5953404.6,7799098.8
170708,100,53,1,6,214,214,13,155.8,110,18777880,26596306.4
61956,100,81,1,6,54,54,93,98.6,72.1,4467027.6,6108861.6
91599,100,61,1,6,78,78,89,83.5,59,5404341,7648516.5
59760,100,80,1,6,54,54,67,115.8,86.7,5181192,6920208
114168,100,81,1,6,96,96,100,46.8,20.7,2363277.6,5343062.4
55000,100,59,1,6,59,59,49,122.3,87.7,4823500,6726500
123600,100,80,1,6,107,107,54,118.4,86.9,10740840,14634240
147000,100,63,1,6,210,210,39,154.9,110.4,16228800,22770300
172362,100,67,1,6,210,210,98,83.7,28.9,4981261.8,14426699.4
94990,100,67,1,6,96,96,95,79.5,72.7,6905773,7551705
60000,100,63,1,6,59,59,55,115,83.7,5022000,6900000
108000,100,77,1,6,151,151,80,121.8,93.1,10054800,13154400
62500,100,78,1,6,59,59,80,95.5,67.5,4218750,5968750
78000,100,77,1,6,82,82,89,99.9,74,5772000,7792200
106949,100,80,1,6,84,84,30,132.5,103.4,11058526.6,14170742.5
116787,100,79,1,6,108,108,77,102,76.3,8910848.1,11912274
72191,100,80,1,6,53,53,88,89.6,65.2,4706853.2,6468313.6
54729,100,80,1,6,57,57,32,151.6,117.4,6425184.6,8296916.4
103200,100,79,1,6,84,84,47,121.2,89.2,9205440,12507840
94990,100,67,1,6,96,96,78,100.7,72.3,6867777,9565493
102803,100,88,2,6,88,76,56,134.4,84.8,8717694.4,13816723.2
88938,100,78,1,6,78,78,59,110.9,83.5,7426323,9863224.2
72000,100,69,1,6,82,82,87,105.1,76.3,5493600,7567200
81918,100,67,1,6,90,90,63,122.2,89.4,7323469.2,10010379.6
106166,100,78,1,6,96,96,74,99.7,74.5,7909367,10584750.2
57228,100,66,1,6,82,82,51,131.4,94.2,5390877.6,7519759.2
88243,100,88,2,6,99,87,57,154.9,103.4,9124326.2,13668840.7
76837,100,81,1,6,64,64,NA,94.3,63.8,4902200.6,7245729.1
59628,100,80,1,6,59,59,50,122.4,96.2,5736213.6,7298467.2
79164,100,87,1,6,65,65,75,96,70.4,5573145.6,7599744
111000,100,90,1,6,135,135,41,155.8,119.6,13275600,17293800
76956,100,64,1,6,105,101,36,151.5,103.2,7941859.2,11658834
76510,100,55,1,6,87,85,74,129.6,89.7,6862947,9915696
162000,100,55,1,9,159,159,NA,119.1,83.1,13462200,19294200
95684,100,66,2,6,107,93,19,151.2,98.7,9444010.8,14467420.8
56478,100,86,1,6,60,57,NA,165.4,127.6,7206592.8,9341461.2
91000,100,96,2,6,46,35,33,152.8,101.4,9227400,13904800
67468,100,92,1,6,83,83,66,122.6,90.7,6119347.6,8271576.8
83000,100,89,1,6,101,101,60,125.8,87.8,7287400,10441400
70000,100,85,1,6,61,53,53,112.3,80.3,5621000,7861000
76230,100,54,1,11,104,104,43,148.4,112.1,8545383,11312532
58338,100,89,1,4,63,63,30,133,99.8,5822132.4,7758954
52561,100,7,1,6,33,31,100,60.1,19.1,1003915.1,3158916.1
93172,100,55,1,6,90,89,NA,103.9,70.6,6577943.2,9680570.8
154166,100,47,1,6,143,143,93,86.7,58.4,9003294.4,13366192.2
57291,95,92,1,4,59,59,19,144.2,113.4,6496799.4,8261362.2
76200,100,52,1,6,83,83,8,199.3,153.4,11689080,15186660
90770,100,67,1,6,113,112,65,125.3,88.1,7996837,11373481
67416,100,53,1,6,76,76,24,144.4,105.4,7105646.4,9734870.4
53738,100,4,1,9,70,66,57,127.8,74.1,3981985.8,6867716.4
74770,100,91,1,4,66,63,NA,81.5,61.9,4628263,6093755
66825,100,62,1,6,64,64,89,86.9,59.6,3982770,5807092.5
94384,100,86,1,6,89,89,92,90.3,65.2,6153836.8,8522875.2
74460,100,82,1,6,67,67,59,111.9,83.1,6187626,8332074
85568,90,55,1,6,88,88,93,80.3,47.8,4090150.4,6871110.4
53040,100,75,1,4,70,68,3,201,120.8,6407232,10661040
63980,100,95,1,5,63,63,82,107.5,50.2,3211796,6877850
136843,100,54,1,6,160,159,59,127,84.1,11508496.3,17379061
401868,100,65,6,6,396,394,57,129.4,86.8,34882142.4,52001719.2
415172,100,64,6,6,396,396,54,127.6,84.4,35040516.8,52975947.2
334890,100,67,5,6,330,330,29,154.5,110.1,36871389,51740505
71562,100,65,1,6,84,84,58,113.2,77.3,5531742.6,8100818.4
50900,100,67,1,6,50,50,96,85,60.8,3094720,4326500
58633,100,85,1,6,48,48,69,102.9,74.9,4391611.7,6033335.7
73800,100,66,1,6,90,90,87,114.1,80.3,5926140,8420580
53000,100,66,1,6,60,60,34,157.2,120.1,6365300,8331600
74500,100,67,1,6,90,90,70,130,91.2,6794400,9685000
369450,100,60,6,6,360,360,66,119.9,80.5,29740725,44297055
435435,100,59,6,6,360,360,76,104.9,68.4,29783754,45677131.5
415737,100,59,6,6,360,358,79,113.9,76.4,31762306.8,47352444.3
253874,100,58,4,6,240,240,72,121.8,80.1,20335307.4,30921853.2
61159,100,81,1,6,49,49,79,91.5,67.7,4140464.3,5596048.5
59117,100,81,1,6,46,44,NA,95.5,68.8,4067249.6,5645673.5
60900,100,88,1,6,52,52,14,138.5,97.8,5956020,8434650
56442,100,92,1,4,63,63,10,167.6,129.6,7314883.2,9459679.2
65636,100,66,1,6,72,72,82,100.9,71.5,4692974,6622672.4
80754,100,70,1,6,84,84,36,130,94.6,7639328.4,10498020
104478,100,80,1,6,84,84,99,64.1,41.9,4377628.2,6697039.8
66204,100,65,2,6,90,90,24,177.1,125.4,8301981.6,11724728.4
170500,100,71,1,6,145,145,79,100.6,74.1,12634050,17152300
104476,100,80,1,6,84,84,81,98.4,69.8,7292424.8,10280438.4
75500,100,67,1,6,90,90,69,130.2,90.6,6840300,9830100
79120,100,66,1,6,84,84,87,117.9,88.4,6994208,9328248
75500,100,67,1,6,90,90,59,139,93.4,7051700,10494500
106956,100,89,1,6,108,108,56,116.7,95.6,10224993.6,12481765.2
53394,100,89,1,6,54,54,58,124.9,90.9,4853514.6,6668910.6
53394,100,89,1,6,56,56,61,138,103.3,5515600.2,7368372
75298,100,60,1,6,111,111,32,157.9,111.4,8388197.2,11889554.2
96000,100,52,1,6,114,111,NA,208.5,170.1,16329600,20016000
60000,100,54,1,7,96,96,82,125.8,85.6,5136000,7548000
114800,100,77,1,6,96,96,60,97.4,70.4,8081920,11181520
127859,100,62,1,6,96,96,86,101,65.3,8349192.7,12913759
84378,100,58,1,6,81,81,1,230.3,195.2,16470585.6,19432253.4
78078,100,88,1,4,104,104,100,59.5,20,1561560,4645641
56636,100,79,1,6,53,53,73,107.1,80.7,4570525.2,6065715.6
99169,100,80,1,6,66,66,53,143.9,79.2,7854184.8,14270419.1
99169,100,80,1,6,67,67,100,60.4,52.6,5216289.4,5989807.6
91441,100,87,1,6,70,70,79,96.7,73.7,6739201.7,8842344.7
103923,100,85,1,6,124,110,41,161.6,111.2,11556237.6,16793956.8
79000,100,87,1,6,72,72,70,111.8,35.6,2812400,8832200
112760,100,80,1,6,84,84,74,103.2,76.4,8614864,11636832
89999,100,64,1,9,90,90,69,129,100.1,9008899.9,11609871
117294,100,77,1,6,108,108,100,49.5,23.3,2732950.2,5806053
310997,100,64,5,9,348,348,71,133,104.1,32374787.7,41362601
77238,100,64,1,6,90,90,21,159.5,118.8,9175874.4,12319461
50700,100,80,1,6,48,48,60,111.7,88.7,4497090,5663190
53268,95,79,1,6,42,42,86,88.8,61.8,3291962.4,4730198.4
104368,100,62,1,6,112,107,79,104.2,75.4,7869347.2,10875145.6
86461,100,90,13,6,99,88,68,120.2,93.5,8084103.5,10392612.2
79022,100,86,1,6,83,82,48,134.8,99,7823178,10652165.6
69726,100,87,1,6,98,88,NA,150.1,127.2,8869147.2,10465872.6
111648,95,83,2,6,144,144,78,122.1,87.4,9758035.2,13632220.8
50900,100,90,1,4,60,60,63,117.5,109.5,5573550,5980750
69605,100,57,1,7,45,42,95,81.9,45.8,3187909,5700649.5
59678,100,90,2,6,84,84,84,108.5,78.5,4684723,6475063
83814,100,64,1,7,79,79,72,114.9,83.6,7006850.4,9630228.6
180804,100,91,6,5,204,204,47,145.4,106.8,19309867.2,26288901.6
69654,100,62,1,6,79,79,61,129.1,92.9,6470856.6,8992331.4
126930,100,66,1,6,120,120,90,90.4,62.4,7920432,11474472
105000,100,63,1,6,88,88,29,131.8,85.6,8988000,13839000
1e+05,100,87,1,6,114,108,35,170.1,99.9,9990000,17010000
76844,100,88,1,6,85,76,59,136.9,100.4,7715137.6,10519943.6
81564,100,93,1,6,96,96,51,134.1,101,8237964,10937732.4
